PurchaseOrderID,SupplierID,WarehouseID,OrderDate,ExpectedDeliveryDate,Status
100537,51,1,2025-03-18,2025-03-28,Delivered
100538,73,4,2025-06-23,2025-07-15,Delivered
100539,18,1,2025-05-09,2025-05-25,Pending
100540,56,2,2025-01-20,2025-02-04,Delivered
100541,79,5,2025-04-12,2025-04-27,Pending
100542,35,4,2025-05-06,2025-05-18,Delivered
100543,49,4,2025-02-17,2025-03-12,Delivered
100544,11,5,2025-03-17,2025-03-29,Delivered
100545,11,3,2025-02-09,2025-02-26,Delivered
100546,20,4,2025-03-23,2025-04-08,Shipped
100547,1,3,2025-04-24,2025-05-10,Delivered
100548,14,2,2025-01-23,2025-02-02,Delivered
100549,72,5,2025-05-12,2025-05-30,Shipped
100550,12,3,2025-05-22,2025-05-29,Delivered
100551,42,4,2025-01-04,2025-01-18,Delivered
100552,11,5,2025-03-04,2025-03-27,Delivered
100553,49,2,2025-02-05,2025-02-18,Delivered
100554,64,2,2025-01-17,2025-01-27,Delivered
100555,54,3,2025-05-04,2025-05-11,Delivered
100556,32,4,2025-06-02,2025-06-26,Shipped
100557,14,2,2025-03-19,2025-03-24,Delivered
100558,43,5,2025-04-08,2025-04-23,Delivered
100559,56,5,2025-02-04,2025-02-18,Delivered
100560,26,4,2025-03-22,2025-04-01,Cancelled
100561,41,3,2025-06-27,2025-07-22,Delivered
100562,74,2,2025-03-25,2025-04-11,Shipped
100563,51,3,2025-01-30,2025-02-22,Shipped
100564,70,2,2025-06-24,2025-07-16,Pending
100565,60,2,2025-04-23,2025-05-07,Delivered
100566,9,4,2025-06-22,2025-07-12,Shipped
100567,39,2,2025-03-06,2025-03-15,Delivered
100568,49,1,2025-04-25,2025-05-19,Delivered
100569,52,5,2025-05-10,2025-05-28,Delivered
100570,47,5,2025-06-02,2025-06-27,Delivered
100571,14,2,2025-06-18,2025-07-04,Shipped
100572,79,1,2025-05-25,2025-06-19,Delivered
100573,52,3,2025-04-21,2025-04-29,Pending
100574,34,2,2025-05-11,2025-06-01,Delivered
100575,74,2,2025-04-25,2025-05-11,Delivered
100576,76,5,2025-02-08,2025-02-24,Cancelled
100577,62,1,2025-03-17,2025-04-04,Delivered
100578,11,1,2025-02-06,2025-02-22,Delivered
100579,59,2,2025-05-14,2025-06-03,Delivered
100580,13,4,2025-06-28,2025-07-17,Delivered
100581,39,1,2025-01-30,2025-02-04,Delivered
100582,14,2,2025-03-04,2025-03-25,Shipped
100583,21,3,2025-05-24,2025-06-11,Cancelled
100584,30,4,2025-06-11,2025-06-21,Shipped
100585,56,4,2025-01-08,2025-02-01,Delivered
100586,58,5,2025-04-20,2025-05-07,Pending
100587,28,2,2025-03-13,2025-03-20,Delivered
100588,69,2,2025-04-04,2025-04-19,Shipped
100589,15,3,2025-06-21,2025-07-11,Delivered
100590,41,5,2025-04-10,2025-05-04,Delivered
100591,15,3,2025-04-01,2025-04-20,Delivered
100592,39,5,2025-06-01,2025-06-08,Delivered
100593,41,1,2025-03-03,2025-03-17,Shipped
100594,48,2,2025-05-11,2025-05-28,Delivered
100595,18,5,2025-04-09,2025-04-27,Shipped
100596,69,2,2025-05-23,2025-06-02,Delivered
100597,18,2,2025-03-22,2025-04-10,Delivered
100598,46,1,2025-05-05,2025-05-14,Shipped
100599,50,5,2025-05-10,2025-06-04,Delivered
100600,63,4,2025-04-24,2025-05-14,Shipped
100601,73,1,2025-02-26,2025-03-12,Pending
100602,29,5,2025-03-15,2025-03-25,Delivered
100603,73,4,2025-05-21,2025-06-11,Shipped
100604,15,3,2025-05-20,2025-06-05,Delivered
100605,6,4,2025-05-20,2025-05-31,Cancelled
100606,14,2,2025-03-18,2025-03-24,Delivered
100607,45,1,2025-04-23,2025-05-01,Delivered
100608,31,2,2025-05-31,2025-06-16,Delivered
100609,79,4,2025-02-12,2025-03-08,Shipped
100610,27,2,2025-01-16,2025-02-08,Delivered
100611,36,5,2025-05-18,2025-05-28,Delivered
100612,38,3,2025-05-27,2025-06-09,Cancelled
100613,66,1,2025-02-04,2025-02-22,Delivered
100614,36,2,2025-06-29,2025-07-08,Shipped
100615,42,2,2025-06-23,2025-07-10,Delivered
100616,74,3,2025-06-10,2025-06-28,Delivered
100617,10,1,2025-04-14,2025-05-05,Delivered
100618,48,4,2025-05-05,2025-05-20,Delivered
100619,12,4,2025-06-12,2025-06-28,Delivered
100620,69,4,2025-02-25,2025-03-15,Delivered
100621,64,3,2025-03-24,2025-04-07,Delivered
100622,74,2,2025-05-25,2025-06-14,Delivered
100623,7,1,2025-01-26,2025-02-20,Delivered
100624,59,1,2025-02-01,2025-02-11,Delivered
100625,1,4,2025-02-21,2025-03-02,Delivered
100626,39,2,2025-03-12,2025-03-19,Delivered
100627,33,1,2025-04-06,2025-05-01,Shipped
100628,51,3,2025-06-29,2025-07-11,Delivered
100629,12,1,2025-01-01,2025-01-12,Delivered
100630,17,5,2025-02-27,2025-03-20,Delivered
100631,2,1,2025-06-28,2025-07-13,Delivered
100632,55,2,2025-05-03,2025-05-10,Shipped
100633,12,1,2025-01-27,2025-02-11,Delivered
100634,39,2,2025-04-08,2025-04-17,Delivered
100635,19,1,2025-05-16,2025-06-08,Pending
100636,22,4,2025-03-31,2025-04-11,Delivered
100637,20,4,2025-06-07,2025-06-26,Delivered
100638,12,1,2025-02-05,2025-02-13,Delivered
100639,50,3,2025-04-20,2025-05-05,Delivered
100640,32,3,2025-06-15,2025-06-22,Shipped
100641,77,5,2025-06-05,2025-06-19,Delivered
100642,4,3,2025-02-22,2025-03-15,Delivered
100643,25,4,2025-03-17,2025-04-11,Pending
100644,31,4,2025-04-09,2025-04-17,Shipped
100645,77,1,2025-05-16,2025-05-21,Cancelled
100646,41,2,2025-04-10,2025-05-03,Delivered
100647,70,2,2025-05-01,2025-05-08,Pending
100648,9,1,2025-03-09,2025-03-20,Pending
100649,8,4,2025-05-10,2025-05-24,Delivered
100650,65,4,2025-04-19,2025-05-06,Pending
100651,69,5,2025-06-07,2025-06-16,Shipped
100652,40,1,2025-05-11,2025-05-22,Cancelled
100653,20,5,2025-03-25,2025-04-11,Delivered
100654,9,3,2025-06-28,2025-07-16,Delivered
100655,31,1,2025-03-04,2025-03-11,Delivered
100656,15,4,2025-06-06,2025-06-30,Pending
100657,23,1,2025-01-04,2025-01-13,Delivered
100658,21,4,2025-03-30,2025-04-20,Delivered
100659,34,2,2025-04-06,2025-04-15,Delivered
100660,35,1,2025-01-08,2025-01-23,Delivered
100661,35,5,2025-01-17,2025-01-30,Delivered
100662,74,1,2025-05-08,2025-05-27,Delivered
100663,8,4,2025-05-26,2025-06-05,Delivered
100664,33,1,2025-05-27,2025-06-04,Shipped
100665,66,1,2025-01-12,2025-01-17,Shipped
100666,61,3,2025-04-09,2025-04-18,Shipped
100667,5,5,2025-06-17,2025-07-05,Shipped
100668,32,4,2025-03-23,2025-04-05,Delivered
100669,74,3,2025-01-31,2025-02-21,Delivered
100670,7,2,2025-02-27,2025-03-20,Cancelled
100671,52,1,2025-04-30,2025-05-14,Delivered
100672,40,3,2025-01-23,2025-02-14,Delivered
100673,48,2,2025-03-16,2025-04-08,Delivered
100674,80,2,2025-04-29,2025-05-15,Delivered
100675,64,2,2025-05-20,2025-06-01,Shipped
100676,53,1,2025-03-01,2025-03-23,Delivered
100677,2,3,2025-01-01,2025-01-18,Delivered
100678,40,1,2025-02-22,2025-03-15,Cancelled
100679,54,4,2025-01-16,2025-01-25,Delivered
100680,12,1,2025-03-01,2025-03-22,Delivered
100681,48,4,2025-01-22,2025-02-14,Pending
100682,18,4,2025-01-20,2025-02-12,Delivered
100683,56,2,2025-03-02,2025-03-16,Shipped
100684,41,4,2025-06-29,2025-07-14,Delivered
100685,35,2,2025-01-20,2025-01-31,Shipped
100686,75,1,2025-02-09,2025-02-17,Shipped
100687,60,3,2025-04-15,2025-04-23,Delivered
100688,27,4,2025-03-20,2025-04-08,Shipped
100689,16,1,2025-02-10,2025-02-24,Delivered
100690,78,1,2025-02-25,2025-03-12,Shipped
100691,32,3,2025-04-12,2025-05-03,Pending
100692,39,3,2025-02-14,2025-02-19,Cancelled
100693,58,5,2025-05-21,2025-06-02,Pending
100694,14,2,2025-02-01,2025-02-06,Pending
100695,29,2,2025-02-20,2025-03-09,Delivered
100696,11,5,2025-05-31,2025-06-13,Delivered
100697,10,1,2025-01-17,2025-01-28,Delivered
100698,57,2,2025-01-24,2025-02-08,Shipped
100699,60,1,2025-02-13,2025-03-08,Delivered
100700,51,4,2025-01-08,2025-01-25,Delivered
100701,23,3,2025-02-24,2025-03-06,Shipped
100702,58,2,2025-01-09,2025-02-02,Delivered
100703,32,3,2025-05-08,2025-05-26,Delivered
100704,62,1,2025-01-23,2025-02-05,Delivered
100705,54,2,2025-06-14,2025-07-05,Shipped
100706,70,1,2025-04-08,2025-04-24,Delivered
100707,63,3,2025-05-25,2025-06-15,Delivered
100708,35,2,2025-01-07,2025-01-22,Delivered
100709,4,3,2025-01-15,2025-02-04,Delivered
100710,75,2,2025-02-10,2025-02-18,Shipped
100711,31,3,2025-05-17,2025-05-23,Delivered
100712,29,5,2025-04-10,2025-04-26,Delivered
100713,23,2,2025-03-02,2025-03-25,Delivered
100714,46,5,2025-01-08,2025-01-24,Delivered
100715,73,2,2025-05-25,2025-06-05,Delivered
100716,64,5,2025-03-21,2025-03-31,Delivered
100717,12,1,2025-03-01,2025-03-25,Shipped
100718,68,4,2025-01-01,2025-01-16,Delivered
100719,26,2,2025-03-29,2025-04-08,Delivered
100720,42,1,2025-01-06,2025-01-15,Delivered
100721,19,1,2025-05-15,2025-05-31,Cancelled
100722,48,4,2025-05-31,2025-06-08,Delivered
100723,42,2,2025-02-10,2025-02-28,Delivered
100724,63,3,2025-02-14,2025-03-08,Delivered
100725,79,3,2025-02-27,2025-03-22,Delivered
100726,49,3,2025-06-26,2025-07-10,Shipped
100727,1,5,2025-04-11,2025-05-04,Pending
100728,78,3,2025-06-06,2025-06-18,Delivered
100729,14,4,2025-02-06,2025-02-21,Delivered
100730,31,3,2025-03-23,2025-04-02,Delivered
100731,12,3,2025-04-25,2025-04-30,Shipped
100732,32,1,2025-03-31,2025-04-13,Delivered
100733,1,1,2025-04-09,2025-04-28,Delivered
100734,22,4,2025-05-07,2025-05-24,Delivered
100735,49,1,2025-05-03,2025-05-26,Delivered
100736,29,2,2025-04-26,2025-05-03,Delivered
100737,5,3,2025-01-06,2025-01-21,Shipped
100738,14,1,2025-03-29,2025-04-08,Delivered
100739,21,1,2025-05-21,2025-05-28,Delivered
100740,79,4,2025-06-30,2025-07-05,Delivered
100741,22,5,2025-04-22,2025-05-02,Pending
100742,43,2,2025-02-18,2025-03-08,Delivered
100743,70,3,2025-06-19,2025-07-03,Shipped
100744,13,1,2025-04-11,2025-05-04,Delivered
100745,63,2,2025-01-14,2025-01-30,Pending
100746,12,3,2025-06-19,2025-07-14,Delivered
100747,26,1,2025-01-07,2025-01-18,Shipped
100748,38,1,2025-05-02,2025-05-10,Delivered
100749,51,4,2025-05-06,2025-05-19,Pending
100750,70,4,2025-02-17,2025-03-05,Delivered
100751,48,2,2025-04-25,2025-05-01,Shipped
100752,60,3,2025-02-27,2025-03-12,Delivered
100753,20,1,2025-01-22,2025-02-07,Delivered
100754,53,5,2025-02-28,2025-03-22,Pending
100755,50,5,2025-04-18,2025-05-10,Delivered
100756,61,5,2025-03-02,2025-03-22,Shipped
100757,51,1,2025-05-09,2025-06-01,Delivered
100758,74,5,2025-02-07,2025-02-15,Delivered
100759,58,2,2025-02-12,2025-02-23,Delivered
100760,17,1,2025-04-19,2025-04-26,Cancelled
100761,56,2,2025-06-10,2025-06-19,Delivered
100762,34,3,2025-01-18,2025-01-25,Delivered
100763,51,5,2025-03-25,2025-04-07,Delivered
100764,2,5,2025-05-31,2025-06-21,Delivered
100765,15,4,2025-02-08,2025-02-17,Delivered
100766,75,1,2025-01-28,2025-02-20,Delivered
100767,37,5,2025-03-30,2025-04-17,Shipped
100768,63,5,2025-06-05,2025-06-25,Pending
100769,36,4,2025-02-06,2025-03-02,Delivered
100770,52,1,2025-04-12,2025-04-27,Delivered
100771,7,4,2025-03-10,2025-03-26,Pending
100772,39,3,2025-03-13,2025-04-02,Delivered
100773,13,2,2025-02-04,2025-02-18,Cancelled
100774,57,3,2025-03-10,2025-03-28,Delivered
100775,12,2,2025-04-24,2025-05-05,Delivered
100776,53,4,2025-05-13,2025-05-29,Delivered
100777,66,2,2025-01-17,2025-01-31,Delivered
100778,52,2,2025-05-15,2025-06-07,Pending
100779,25,2,2025-01-15,2025-01-27,Pending
100780,7,3,2025-06-30,2025-07-11,Shipped
100781,60,5,2025-04-12,2025-05-07,Delivered
100782,4,2,2025-04-06,2025-04-26,Delivered
100783,23,4,2025-05-31,2025-06-22,Delivered
100784,21,3,2025-06-26,2025-07-03,Shipped
100785,50,1,2025-02-11,2025-03-06,Delivered
100786,28,2,2025-06-15,2025-06-27,Delivered
100787,35,4,2025-05-12,2025-05-17,Delivered
100788,2,4,2025-02-03,2025-02-28,Shipped
100789,2,2,2025-03-06,2025-03-30,Delivered
100790,40,3,2025-04-19,2025-05-06,Delivered
100791,59,3,2025-02-25,2025-03-16,Delivered
100792,67,5,2025-04-12,2025-05-05,Shipped
100793,66,3,2025-05-24,2025-06-18,Delivered
100794,37,3,2025-06-25,2025-07-03,Delivered
100795,44,3,2025-06-13,2025-06-28,Delivered
100796,34,3,2025-02-18,2025-02-27,Delivered
100797,31,1,2025-06-03,2025-06-20,Delivered
100798,18,1,2025-06-17,2025-07-07,Cancelled
100799,34,4,2025-04-14,2025-05-01,Delivered
100800,75,5,2025-02-18,2025-03-05,Delivered
100801,29,5,2025-06-13,2025-07-03,Delivered
100802,46,5,2025-03-18,2025-03-28,Delivered
100803,72,2,2025-03-17,2025-03-25,Delivered
100804,34,5,2025-02-16,2025-03-03,Delivered
100805,29,3,2025-02-27,2025-03-13,Delivered
100806,43,3,2025-03-08,2025-03-31,Shipped
100807,16,4,2025-01-14,2025-02-08,Delivered
100808,80,1,2025-05-01,2025-05-12,Delivered
100809,49,5,2025-03-18,2025-04-05,Pending
100810,20,2,2025-02-21,2025-03-08,Delivered
100811,73,4,2025-02-06,2025-02-21,Delivered
100812,24,1,2025-05-05,2025-05-20,Delivered
100813,23,3,2025-06-12,2025-06-18,Pending
100814,36,2,2025-02-13,2025-03-08,Delivered
100815,63,1,2025-02-03,2025-02-27,Delivered
100816,55,4,2025-04-20,2025-05-10,Delivered
100817,5,5,2025-02-21,2025-03-09,Cancelled
100818,42,5,2025-02-18,2025-02-23,Delivered
100819,32,2,2025-06-27,2025-07-13,Delivered
100820,14,4,2025-05-09,2025-06-01,Delivered
100821,9,1,2025-03-18,2025-04-01,Delivered
100822,67,5,2025-05-15,2025-05-30,Delivered
100823,18,3,2025-05-06,2025-05-22,Delivered
100824,22,4,2025-01-05,2025-01-17,Shipped
100825,17,2,2025-01-06,2025-01-29,Delivered
100826,16,3,2025-06-16,2025-06-22,Delivered
100827,33,5,2025-06-09,2025-06-15,Delivered
100828,7,1,2025-06-17,2025-06-22,Pending
100829,15,4,2025-04-24,2025-05-11,Shipped
100830,33,4,2025-06-29,2025-07-08,Shipped
100831,2,3,2025-04-18,2025-04-26,Delivered
100832,35,5,2025-06-05,2025-06-14,Delivered
100833,14,5,2025-06-08,2025-06-16,Shipped
100834,14,4,2025-02-20,2025-03-16,Shipped
100835,34,5,2025-02-21,2025-03-09,Delivered
100836,38,2,2025-01-11,2025-02-02,Delivered
100837,27,4,2025-03-26,2025-04-07,Pending
100838,12,1,2025-05-27,2025-06-16,Shipped
100839,12,5,2025-01-20,2025-01-28,Delivered
100840,30,4,2025-03-17,2025-03-30,Delivered
100841,13,2,2025-01-11,2025-01-25,Delivered
100842,41,4,2025-01-30,2025-02-07,Delivered
100843,6,1,2025-02-05,2025-03-02,Shipped
100844,46,4,2025-06-09,2025-06-22,Delivered
100845,12,3,2025-03-29,2025-04-08,Shipped
100846,52,4,2025-03-11,2025-03-28,Delivered
100847,62,4,2025-06-16,2025-06-26,Shipped
100848,8,2,2025-01-27,2025-02-14,Delivered
100849,62,5,2025-06-23,2025-07-12,Shipped
100850,49,3,2025-06-06,2025-06-11,Delivered
100851,17,4,2025-05-05,2025-05-13,Delivered
100852,57,1,2025-01-17,2025-01-30,Delivered
100853,2,5,2025-05-28,2025-06-20,Shipped
100854,44,5,2025-05-14,2025-06-07,Pending
100855,32,4,2025-03-30,2025-04-24,Delivered
100856,72,5,2025-01-14,2025-01-19,Delivered
100857,21,5,2025-05-01,2025-05-21,Delivered
100858,10,4,2025-03-24,2025-04-05,Delivered
100859,36,1,2025-05-10,2025-05-22,Delivered
100860,49,4,2025-03-02,2025-03-09,Delivered
100861,74,4,2025-01-23,2025-02-12,Delivered
100862,16,4,2025-06-17,2025-06-22,Shipped
100863,53,1,2025-05-23,2025-06-14,Pending
100864,12,5,2025-06-08,2025-07-03,Delivered
100865,66,5,2025-02-22,2025-03-19,Delivered
100866,44,3,2025-01-14,2025-01-26,Delivered
100867,43,5,2025-06-08,2025-07-02,Delivered
100868,47,4,2025-01-30,2025-02-07,Delivered
100869,29,1,2025-03-29,2025-04-14,Delivered
100870,38,5,2025-05-14,2025-05-30,Delivered
100871,6,2,2025-05-07,2025-05-16,Delivered
100872,53,1,2025-03-07,2025-03-31,Shipped
100873,16,4,2025-02-25,2025-03-16,Delivered
100874,25,3,2025-01-28,2025-02-15,Pending
100875,76,1,2025-04-26,2025-05-15,Delivered
100876,65,2,2025-05-08,2025-05-13,Delivered
100877,7,5,2025-04-21,2025-05-14,Delivered
100878,66,2,2025-06-27,2025-07-20,Shipped
100879,17,1,2025-04-10,2025-05-04,Delivered
100880,42,5,2025-04-09,2025-04-27,Cancelled
100881,32,3,2025-04-12,2025-04-27,Cancelled
100882,58,2,2025-02-05,2025-02-23,Delivered
100883,66,3,2025-06-29,2025-07-21,Delivered
100884,71,2,2025-02-21,2025-03-04,Delivered
100885,38,3,2025-06-22,2025-07-01,Cancelled
100886,23,5,2025-05-19,2025-06-13,Delivered
100887,15,3,2025-05-24,2025-06-13,Delivered
100888,54,5,2025-03-15,2025-04-02,Delivered
100889,67,1,2025-01-07,2025-01-24,Shipped
100890,8,2,2025-03-10,2025-03-20,Cancelled
100891,33,2,2025-01-16,2025-01-30,Shipped
100892,70,1,2025-04-02,2025-04-21,Shipped
100893,72,2,2025-06-15,2025-07-07,Delivered
100894,66,3,2025-06-27,2025-07-03,Delivered
100895,50,4,2025-06-25,2025-07-10,Cancelled
100896,7,1,2025-03-06,2025-03-17,Delivered
100897,57,2,2025-06-12,2025-07-07,Delivered
100898,76,5,2025-06-04,2025-06-15,Delivered
100899,25,3,2025-04-25,2025-05-05,Cancelled
100900,10,2,2025-02-14,2025-03-07,Shipped
100901,6,4,2025-03-13,2025-04-04,Shipped
100902,21,5,2025-03-07,2025-03-12,Delivered
100903,20,1,2025-02-09,2025-02-24,Delivered
100904,79,3,2025-05-06,2025-05-29,Delivered
100905,10,3,2025-05-15,2025-05-27,Cancelled
100906,67,1,2025-05-10,2025-05-20,Delivered
100907,69,4,2025-01-24,2025-02-09,Shipped
100908,28,3,2025-03-26,2025-04-11,Shipped
100909,80,5,2025-05-02,2025-05-24,Delivered
100910,2,1,2025-06-21,2025-07-07,Delivered
100911,79,5,2025-03-04,2025-03-10,Delivered
100912,42,4,2025-01-30,2025-02-16,Shipped
100913,37,1,2025-05-13,2025-05-29,Delivered
100914,66,4,2025-05-05,2025-05-11,Shipped
100915,25,3,2025-05-12,2025-05-19,Delivered
100916,22,5,2025-05-17,2025-05-22,Delivered
100917,27,2,2025-06-25,2025-07-13,Delivered
100918,27,5,2025-06-29,2025-07-17,Delivered
100919,10,2,2025-01-07,2025-01-26,Delivered
100920,5,1,2025-01-19,2025-01-25,Shipped
100921,33,5,2025-01-19,2025-02-11,Delivered
100922,34,4,2025-04-10,2025-04-29,Delivered
100923,56,3,2025-01-05,2025-01-22,Delivered
100924,69,1,2025-06-14,2025-07-08,Pending
100925,75,1,2025-06-29,2025-07-06,Delivered
100926,65,1,2025-03-16,2025-03-30,Delivered
100927,37,4,2025-04-08,2025-04-25,Delivered
100928,4,4,2025-02-10,2025-03-04,Shipped
100929,51,5,2025-03-17,2025-04-11,Shipped
100930,48,1,2025-05-22,2025-06-13,Shipped
100931,6,1,2025-05-27,2025-06-20,Delivered
100932,71,1,2025-03-20,2025-03-31,Delivered
100933,45,2,2025-04-16,2025-05-11,Delivered
100934,19,2,2025-02-17,2025-03-01,Delivered
100935,33,2,2025-01-30,2025-02-09,Delivered
100936,73,1,2025-05-21,2025-06-09,Delivered
100937,10,3,2025-06-21,2025-06-28,Shipped
100938,26,5,2025-05-05,2025-05-20,Delivered
100939,31,1,2025-03-14,2025-04-07,Pending
100940,25,3,2025-05-05,2025-05-24,Delivered
100941,40,5,2025-02-09,2025-03-04,Delivered
100942,41,4,2025-02-13,2025-02-18,Delivered
100943,29,4,2025-03-12,2025-03-28,Shipped
100944,43,4,2025-04-29,2025-05-18,Delivered
100945,40,4,2025-05-22,2025-05-30,Shipped
100946,78,1,2025-03-13,2025-03-22,Delivered
100947,26,3,2025-06-10,2025-06-17,Delivered
100948,3,5,2025-06-11,2025-06-16,Delivered
100949,75,4,2025-06-01,2025-06-12,Delivered
100950,71,3,2025-05-20,2025-06-11,Delivered
100951,20,3,2025-04-11,2025-04-23,Delivered
100952,76,3,2025-02-04,2025-02-23,Delivered
100953,12,4,2025-04-04,2025-04-25,Pending
100954,31,5,2025-06-25,2025-07-05,Delivered
100955,18,4,2025-02-10,2025-02-20,Delivered
100956,73,2,2025-05-04,2025-05-20,Pending
100957,63,2,2025-01-17,2025-01-30,Delivered
100958,6,2,2025-05-13,2025-05-29,Delivered
100959,59,1,2025-01-11,2025-02-05,Delivered
100960,67,3,2025-03-09,2025-04-01,Delivered
100961,23,4,2025-06-17,2025-07-04,Delivered
100962,10,5,2025-03-06,2025-03-23,Cancelled
100963,29,5,2025-04-14,2025-04-30,Delivered
100964,45,4,2025-05-04,2025-05-28,Pending
100965,18,4,2025-02-12,2025-02-24,Pending
100966,36,2,2025-02-08,2025-02-18,Shipped
100967,78,1,2025-06-19,2025-07-01,Delivered
100968,43,1,2025-05-04,2025-05-24,Delivered
100969,76,2,2025-06-15,2025-07-03,Pending
100970,6,2,2025-05-27,2025-06-19,Shipped
100971,66,1,2025-05-27,2025-06-05,Pending
100972,34,2,2025-05-13,2025-05-30,Delivered
100973,73,1,2025-06-19,2025-07-03,Delivered
100974,28,4,2025-06-05,2025-06-25,Delivered
100975,22,2,2025-04-16,2025-05-10,Shipped
100976,75,2,2025-06-09,2025-06-30,Shipped
100977,44,4,2025-06-02,2025-06-25,Pending
100978,49,4,2025-02-03,2025-02-11,Pending
100979,67,5,2025-06-25,2025-07-13,Delivered
100980,78,1,2025-02-15,2025-03-07,Delivered
100981,77,1,2025-05-17,2025-06-07,Delivered
100982,12,4,2025-06-18,2025-06-27,Delivered
100983,70,1,2025-06-23,2025-07-18,Delivered
100984,54,3,2025-01-12,2025-02-02,Delivered
100985,62,4,2025-03-31,2025-04-23,Delivered
100986,74,1,2025-04-19,2025-04-28,Shipped
100987,30,1,2025-03-14,2025-04-07,Delivered
100988,53,3,2025-02-18,2025-02-23,Delivered
100989,1,5,2025-05-14,2025-05-22,Delivered
100990,49,2,2025-06-26,2025-07-11,Delivered
100991,14,2,2025-04-20,2025-05-15,Delivered
100992,34,5,2025-04-19,2025-05-12,Delivered
100993,36,4,2025-02-22,2025-03-12,Delivered
100994,72,4,2025-02-15,2025-03-03,Delivered
100995,62,3,2025-03-20,2025-04-12,Delivered
100996,51,2,2025-06-18,2025-06-26,Delivered
100997,58,2,2025-01-26,2025-02-06,Delivered
100998,44,5,2025-06-07,2025-06-13,Shipped
100999,1,1,2025-02-07,2025-02-27,Delivered
101000,56,1,2025-01-17,2025-01-30,Shipped
101001,11,5,2025-01-10,2025-01-27,Delivered
101002,52,5,2025-06-17,2025-07-08,Shipped
101003,77,1,2025-02-14,2025-03-11,Delivered
101004,2,2,2025-06-18,2025-07-09,Shipped
101005,5,5,2025-05-11,2025-06-01,Delivered
101006,79,2,2025-06-22,2025-06-28,Delivered
101007,1,2,2025-01-23,2025-02-05,Delivered
101008,46,4,2025-04-14,2025-05-07,Shipped
101009,2,1,2025-01-24,2025-02-15,Shipped
101010,72,5,2025-03-31,2025-04-16,Cancelled
101011,36,2,2025-06-05,2025-06-16,Delivered
101012,52,5,2025-01-02,2025-01-15,Shipped
101013,65,1,2025-05-24,2025-05-31,Delivered
101014,44,1,2025-05-12,2025-05-25,Delivered
101015,74,3,2025-06-27,2025-07-16,Cancelled
101016,73,4,2025-03-04,2025-03-19,Cancelled
101017,59,4,2025-05-31,2025-06-05,Delivered
101018,34,1,2025-04-08,2025-05-03,Delivered
101019,29,2,2025-03-22,2025-04-09,Cancelled
101020,67,5,2025-01-03,2025-01-16,Shipped
101021,12,4,2025-06-22,2025-07-07,Pending
101022,23,4,2025-03-22,2025-04-07,Shipped
101023,74,3,2025-02-16,2025-02-27,Delivered
101024,26,2,2025-03-03,2025-03-16,Shipped
101025,26,2,2025-06-08,2025-06-24,Shipped
101026,14,1,2025-01-21,2025-02-10,Delivered
101027,70,1,2025-05-04,2025-05-20,Delivered
101028,64,5,2025-03-12,2025-04-01,Shipped
101029,66,3,2025-04-12,2025-04-24,Delivered
101030,17,1,2025-05-15,2025-06-02,Delivered
101031,70,1,2025-05-09,2025-05-25,Delivered
101032,23,4,2025-01-31,2025-02-21,Delivered
101033,2,1,2025-06-22,2025-07-03,Delivered
101034,13,3,2025-04-03,2025-04-27,Delivered
101035,24,5,2025-03-09,2025-03-21,Shipped
101036,79,3,2025-04-04,2025-04-14,Delivered
101037,27,4,2025-06-29,2025-07-15,Delivered
101038,52,3,2025-04-26,2025-05-06,Delivered
