TransactionID,WarehouseID,ProductID,TransactionType,Quantity,TransactionDate
728,4,4,IN,45,2025-06-12
729,1,43,IN,85,2025-04-07
730,3,14,IN,31,2025-04-18
731,4,8,ADJUSTMENT,19,2025-03-13
732,1,6,RETURN,67,2025-04-16
733,3,59,ADJUSTMENT,11,2025-05-29
734,1,65,IN,51,2025-01-20
735,5,73,IN,85,2025-02-03
736,2,38,OUT,41,2025-04-11
737,3,41,OUT,30,2025-01-20
738,2,18,OUT,75,2025-01-28
739,2,14,IN,60,2025-03-22
740,4,16,OUT,99,2025-02-23
741,4,40,OUT,16,2025-01-24
742,2,88,OUT,91,2025-06-28
743,5,6,IN,42,2025-02-07
744,1,92,IN,46,2025-04-12
745,5,7,OUT,34,2025-02-14
746,1,52,RETURN,72,2025-05-21
747,2,13,OUT,18,2025-02-01
748,1,8,OUT,29,2025-02-03
749,2,52,OUT,81,2025-06-15
750,1,75,OUT,10,2025-01-06
751,1,26,RETURN,57,2025-02-02
752,1,43,IN,60,2025-01-13
753,2,74,OUT,93,2025-04-12
754,4,4,OUT,55,2025-02-14
755,3,28,RETURN,36,2025-03-13
756,4,20,IN,80,2025-06-07
757,2,83,OUT,53,2025-05-21
758,4,8,IN,50,2025-02-05
759,4,26,OUT,68,2025-03-05
760,5,3,ADJUSTMENT,92,2025-04-02
761,4,70,OUT,45,2025-05-25
762,5,42,OUT,24,2025-01-07
763,3,77,IN,100,2025-03-13
764,1,61,OUT,99,2025-05-30
765,2,21,IN,85,2025-03-03
766,3,69,OUT,95,2025-01-15
767,2,74,OUT,50,2025-04-01
768,2,23,IN,41,2025-06-28
769,3,76,IN,90,2025-04-01
770,5,73,IN,25,2025-05-07
771,5,40,IN,5,2025-01-24
772,1,30,OUT,3,2025-05-15
773,4,1,OUT,79,2025-02-21
774,2,44,OUT,42,2025-01-16
775,1,19,OUT,19,2025-01-29
776,5,47,ADJUSTMENT,48,2025-06-30
777,4,76,IN,39,2025-03-24
778,2,21,OUT,56,2025-06-13
779,4,84,OUT,91,2025-05-24
780,5,46,IN,76,2025-02-14
781,4,40,OUT,38,2025-02-02
782,2,94,IN,90,2025-05-27
783,4,99,ADJUSTMENT,5,2025-02-16
784,5,41,RETURN,79,2025-02-26
785,5,14,RETURN,19,2025-03-26
786,1,31,OUT,41,2025-02-12
787,1,91,OUT,94,2025-03-27
788,4,2,OUT,32,2025-06-27
789,1,45,OUT,14,2025-01-01
790,1,50,OUT,54,2025-02-12
791,4,64,RETURN,45,2025-05-20
792,4,13,OUT,74,2025-06-16
793,2,21,OUT,5,2025-03-17
794,1,41,OUT,14,2025-01-19
795,3,22,RETURN,21,2025-01-20
796,5,12,OUT,79,2025-05-04
797,1,56,RETURN,22,2025-06-05
798,4,21,IN,43,2025-02-22
799,2,53,OUT,93,2025-05-19
800,3,85,OUT,31,2025-01-25
801,1,51,OUT,63,2025-02-09
802,1,47,IN,12,2025-03-17
803,5,62,IN,4,2025-02-22
804,2,82,OUT,11,2025-05-02
805,1,40,OUT,61,2025-05-06
806,3,12,OUT,50,2025-02-17
807,3,49,OUT,58,2025-01-12
808,3,57,OUT,29,2025-03-10
809,5,8,IN,90,2025-06-20
810,1,11,OUT,70,2025-04-16
811,5,30,OUT,50,2025-05-14
812,4,69,OUT,61,2025-05-27
813,2,61,OUT,51,2025-01-09
814,5,74,RETURN,74,2025-06-23
815,5,19,IN,97,2025-04-25
816,2,22,ADJUSTMENT,25,2025-02-02
817,1,55,IN,88,2025-04-22
818,2,81,IN,77,2025-03-08
819,3,94,RETURN,9,2025-01-23
820,4,72,OUT,42,2025-03-12
821,5,59,RETURN,2,2025-06-29
822,5,76,OUT,54,2025-01-29
823,4,20,IN,76,2025-05-30
824,1,14,OUT,13,2025-03-15
825,5,45,RETURN,34,2025-04-09
826,4,74,OUT,5,2025-02-14
827,3,52,IN,78,2025-06-24
828,4,5,OUT,43,2025-06-26
829,2,7,OUT,35,2025-04-06
830,1,44,OUT,39,2025-03-21
831,3,63,RETURN,88,2025-01-26
832,2,18,OUT,96,2025-04-24
833,3,35,OUT,78,2025-06-15
834,1,25,OUT,53,2025-05-05
835,5,48,OUT,66,2025-02-10
836,1,40,OUT,52,2025-02-04
837,5,73,IN,25,2025-02-21
838,1,32,IN,7,2025-04-03
839,2,36,OUT,60,2025-05-10
840,4,82,RETURN,88,2025-01-08
841,2,48,OUT,58,2025-02-15
842,4,76,OUT,45,2025-02-11
843,3,96,OUT,12,2025-03-14
844,1,50,IN,74,2025-02-24
845,2,83,IN,27,2025-03-10
846,4,66,IN,100,2025-06-24
847,1,61,RETURN,83,2025-02-14
848,5,2,IN,78,2025-03-20
849,3,55,RETURN,45,2025-04-28
850,3,28,OUT,87,2025-05-14
851,5,51,OUT,1,2025-05-11
852,3,72,OUT,78,2025-03-14
853,3,88,IN,9,2025-03-28
854,3,82,OUT,36,2025-03-08
855,3,25,IN,98,2025-03-03
856,1,77,OUT,41,2025-06-24
857,2,93,IN,64,2025-03-17
858,3,54,OUT,95,2025-01-10
859,5,91,ADJUSTMENT,25,2025-03-29
860,2,88,OUT,61,2025-06-21
861,3,65,OUT,22,2025-06-18
862,5,24,OUT,61,2025-02-02
863,3,93,OUT,98,2025-02-16
864,3,84,IN,46,2025-02-27
865,3,54,OUT,43,2025-04-06
866,3,75,OUT,16,2025-05-01
867,1,82,OUT,80,2025-01-19
868,4,25,OUT,88,2025-04-08
869,5,39,OUT,20,2025-02-05
870,2,44,OUT,73,2025-04-28
871,2,41,RETURN,24,2025-01-21
872,4,43,OUT,23,2025-03-22
873,1,1,OUT,27,2025-02-13
874,5,98,IN,98,2025-01-23
875,2,79,OUT,55,2025-04-14
876,4,62,OUT,5,2025-05-17
877,2,94,OUT,2,2025-03-24
878,5,25,IN,1,2025-06-10
879,2,29,OUT,45,2025-03-21
880,2,14,OUT,76,2025-03-20
881,2,9,OUT,39,2025-03-16
882,4,94,OUT,68,2025-03-28
883,4,88,ADJUSTMENT,44,2025-05-06
884,3,97,IN,52,2025-01-05
885,2,29,OUT,17,2025-02-24
886,1,76,OUT,16,2025-04-04
887,1,49,RETURN,33,2025-05-17
888,5,7,OUT,7,2025-06-19
889,1,84,OUT,7,2025-06-26
890,1,54,OUT,16,2025-05-21
891,3,61,OUT,27,2025-06-27
892,1,39,OUT,13,2025-06-19
893,5,35,OUT,90,2025-02-05
894,4,14,OUT,80,2025-01-31
895,3,15,OUT,64,2025-02-20
896,5,26,OUT,67,2025-02-21
897,3,91,OUT,21,2025-01-11
898,5,64,RETURN,89,2025-05-04
899,3,31,IN,86,2025-01-23
900,1,74,OUT,20,2025-01-24
901,5,10,OUT,13,2025-03-07
902,2,59,ADJUSTMENT,38,2025-03-09
903,4,7,IN,23,2025-01-11
904,3,47,OUT,41,2025-04-20
905,1,13,RETURN,6,2025-01-03
906,2,85,OUT,43,2025-04-02
907,4,80,OUT,94,2025-01-24
908,3,44,IN,52,2025-04-13
909,4,35,OUT,89,2025-05-03
910,4,84,RETURN,22,2025-01-29
911,2,90,OUT,21,2025-01-27
912,4,76,OUT,73,2025-06-23
913,4,24,OUT,100,2025-04-02
914,5,4,RETURN,94,2025-02-03
915,4,63,IN,53,2025-04-23
916,1,9,OUT,41,2025-01-04
917,5,99,OUT,93,2025-05-25
918,2,86,RETURN,67,2025-05-14
919,5,13,OUT,94,2025-03-05
920,4,45,OUT,83,2025-04-09
921,2,72,RETURN,79,2025-01-14
922,1,83,RETURN,65,2025-05-01
923,4,22,IN,63,2025-03-24
924,2,43,ADJUSTMENT,7,2025-05-10
925,2,71,OUT,52,2025-03-02
926,1,59,OUT,74,2025-04-25
927,1,64,OUT,16,2025-05-08
928,1,14,OUT,5,2025-05-23
929,5,1,OUT,78,2025-06-08
930,3,66,OUT,84,2025-06-21
931,4,44,OUT,7,2025-02-27
932,4,43,OUT,80,2025-06-03
933,4,92,OUT,92,2025-04-26
934,1,13,OUT,29,2025-01-01
935,3,46,OUT,38,2025-05-21
936,5,48,OUT,6,2025-02-12
937,4,18,OUT,96,2025-04-15
938,1,33,OUT,25,2025-01-31
939,4,28,OUT,25,2025-03-28
940,1,97,OUT,82,2025-06-22
941,5,16,OUT,58,2025-04-28
942,5,65,IN,64,2025-01-02
943,5,95,IN,56,2025-05-30
944,4,66,OUT,23,2025-06-27
945,5,23,OUT,17,2025-01-27
946,4,85,OUT,42,2025-05-10
947,4,54,ADJUSTMENT,89,2025-03-05
948,3,51,ADJUSTMENT,38,2025-04-26
949,2,18,OUT,90,2025-05-12
950,3,90,OUT,41,2025-05-22
951,2,26,IN,92,2025-03-16
952,3,87,IN,91,2025-06-16
953,2,65,OUT,82,2025-03-24
954,1,98,OUT,62,2025-05-30
955,5,86,OUT,87,2025-05-17
956,3,55,OUT,67,2025-01-28
957,1,49,IN,86,2025-01-15
958,2,35,OUT,21,2025-03-15
959,3,19,OUT,89,2025-03-17
960,2,97,OUT,46,2025-04-26
961,1,79,RETURN,95,2025-05-24
962,2,96,OUT,50,2025-03-02
963,5,90,OUT,86,2025-01-13
964,4,50,OUT,88,2025-03-22
965,5,7,IN,33,2025-02-21
966,5,100,RETURN,57,2025-02-27
967,3,97,OUT,95,2025-06-04
968,2,100,OUT,25,2025-03-17
969,4,23,ADJUSTMENT,10,2025-02-17
970,2,95,OUT,49,2025-01-11
971,4,36,OUT,17,2025-02-11
972,5,33,IN,60,2025-02-09
973,1,20,RETURN,77,2025-01-14
974,5,85,OUT,74,2025-05-21
975,3,10,OUT,41,2025-05-15
976,2,24,OUT,65,2025-02-10
977,4,70,OUT,12,2025-03-31
978,2,28,OUT,43,2025-04-03
979,3,28,ADJUSTMENT,80,2025-05-16
980,4,72,OUT,84,2025-01-03
981,1,86,OUT,31,2025-06-14
982,5,80,IN,6,2025-06-24
983,3,49,RETURN,15,2025-04-09
984,3,70,OUT,4,2025-05-13
985,3,66,OUT,58,2025-05-05
986,1,38,RETURN,25,2025-03-24
987,5,11,RETURN,22,2025-05-18
988,5,1,OUT,27,2025-06-21
989,2,88,OUT,14,2025-02-22
990,5,90,RETURN,95,2025-04-22
991,1,96,OUT,4,2025-04-28
992,3,5,IN,7,2025-02-15
993,3,72,IN,30,2025-03-08
994,4,50,OUT,52,2025-04-21
995,3,3,OUT,16,2025-05-17
996,1,83,OUT,9,2025-05-30
997,1,90,OUT,46,2025-05-09
998,1,38,OUT,39,2025-06-05
999,1,37,OUT,57,2025-04-08
1000,4,85,IN,21,2025-05-17
1001,2,18,OUT,70,2025-03-17
1002,2,39,OUT,94,2025-06-15
1003,3,2,OUT,72,2025-02-06
1004,1,6,IN,77,2025-04-11
1005,5,71,RETURN,40,2025-02-23
1006,3,28,OUT,83,2025-05-12
1007,2,21,IN,79,2025-03-06
1008,2,15,IN,73,2025-01-14
1009,5,60,OUT,10,2025-03-16
1010,1,33,IN,93,2025-05-29
1011,4,43,OUT,86,2025-06-17
1012,2,13,OUT,9,2025-02-19
1013,3,63,OUT,79,2025-06-18
1014,3,89,OUT,73,2025-05-26
1015,3,41,ADJUSTMENT,22,2025-01-02
1016,3,32,OUT,92,2025-06-14
1017,4,36,OUT,18,2025-06-23
1018,3,62,OUT,46,2025-03-20
1019,4,71,IN,83,2025-06-05
1020,1,36,RETURN,18,2025-05-18
1021,2,34,OUT,81,2025-01-20
1022,1,3,OUT,81,2025-01-08
1023,5,75,OUT,76,2025-02-24
1024,1,71,OUT,70,2025-05-01
1025,2,47,OUT,99,2025-05-31
1026,3,18,OUT,66,2025-01-24
1027,4,47,OUT,85,2025-03-03
1028,5,88,IN,66,2025-02-05
1029,4,21,IN,73,2025-06-18
1030,2,95,OUT,46,2025-01-11
1031,2,98,OUT,9,2025-03-09
1032,3,30,IN,27,2025-05-13
1033,3,50,OUT,59,2025-01-12
1034,1,84,OUT,91,2025-05-14
1035,3,95,OUT,70,2025-05-26
1036,2,49,OUT,47,2025-05-31
1037,1,67,OUT,29,2025-05-13
1038,4,46,OUT,45,2025-05-05
1039,4,78,IN,18,2025-04-23
1040,2,30,IN,83,2025-03-13
1041,2,20,IN,47,2025-06-04
1042,1,85,IN,43,2025-01-30
1043,4,87,OUT,27,2025-06-01
1044,2,83,OUT,3,2025-03-04
1045,1,17,OUT,21,2025-02-04
1046,5,6,RETURN,19,2025-01-15
1047,2,34,RETURN,67,2025-04-14
1048,5,73,OUT,93,2025-06-19
1049,3,11,IN,78,2025-05-01
1050,4,22,IN,53,2025-06-03
1051,2,75,OUT,24,2025-06-09
1052,5,34,IN,88,2025-03-29
1053,4,77,OUT,30,2025-04-07
1054,4,17,IN,26,2025-05-14
1055,5,88,OUT,20,2025-06-05
1056,1,23,OUT,79,2025-06-03
1057,1,69,OUT,16,2025-01-24
1058,4,85,IN,78,2025-05-19
1059,1,100,OUT,56,2025-05-14
1060,4,48,RETURN,90,2025-05-16
1061,4,30,RETURN,62,2025-04-08
1062,3,76,OUT,98,2025-06-28
1063,5,13,OUT,33,2025-05-03
1064,2,11,OUT,70,2025-04-15
1065,3,25,IN,96,2025-01-02
1066,5,67,IN,1,2025-04-07
1067,2,89,OUT,53,2025-04-03
1068,1,20,OUT,75,2025-03-06
1069,3,69,OUT,47,2025-06-06
1070,3,88,OUT,27,2025-04-16
1071,5,72,OUT,48,2025-05-24
1072,5,62,OUT,40,2025-05-28
1073,3,100,OUT,95,2025-02-05
1074,1,96,IN,90,2025-02-11
1075,1,28,OUT,44,2025-05-21
1076,5,90,OUT,7,2025-02-11
1077,4,82,IN,12,2025-02-07
1078,4,77,OUT,9,2025-03-09
1079,2,48,IN,5,2025-04-09
1080,4,79,OUT,37,2025-06-02
1081,1,100,OUT,82,2025-05-07
1082,4,2,IN,85,2025-05-13
1083,3,25,IN,77,2025-05-11
1084,5,90,IN,22,2025-06-22
1085,1,47,IN,1,2025-02-10
1086,1,36,OUT,46,2025-06-21
1087,4,52,OUT,67,2025-01-04
1088,1,12,OUT,93,2025-05-24
1089,5,45,OUT,36,2025-02-27
1090,5,25,OUT,52,2025-05-28
1091,1,34,IN,65,2025-01-28
1092,5,10,OUT,44,2025-01-30
1093,5,33,RETURN,74,2025-03-06
1094,4,49,OUT,99,2025-03-04
1095,3,100,OUT,59,2025-05-31
1096,1,62,IN,9,2025-04-08
1097,2,87,OUT,41,2025-04-16
1098,3,67,OUT,90,2025-03-09
1099,2,37,IN,87,2025-03-29
1100,1,71,RETURN,61,2025-03-22
1101,3,28,RETURN,35,2025-02-16
1102,2,64,OUT,31,2025-03-03
1103,3,27,IN,32,2025-06-08
1104,3,20,OUT,16,2025-01-21
1105,4,79,IN,70,2025-01-11
1106,4,48,OUT,64,2025-05-28
1107,3,63,IN,98,2025-05-11
1108,3,51,IN,74,2025-02-02
1109,1,68,OUT,62,2025-05-19
1110,1,65,OUT,88,2025-02-14
1111,4,16,OUT,59,2025-03-22
1112,1,2,OUT,49,2025-05-29
1113,1,42,OUT,34,2025-02-17
1114,5,34,IN,61,2025-06-06
1115,3,47,IN,55,2025-02-23
1116,4,90,OUT,47,2025-04-13
1117,3,58,IN,17,2025-05-28
1118,2,13,OUT,31,2025-05-23
1119,4,49,IN,95,2025-02-08
1120,4,2,IN,64,2025-02-04
1121,5,69,OUT,63,2025-03-18
1122,3,72,RETURN,7,2025-04-12
1123,1,89,IN,28,2025-03-07
1124,4,81,IN,96,2025-03-27
1125,3,47,OUT,72,2025-03-07
1126,3,3,OUT,45,2025-06-23
1127,5,26,OUT,84,2025-06-16
1128,5,23,ADJUSTMENT,37,2025-04-01
1129,3,87,OUT,100,2025-04-25
1130,1,49,OUT,60,2025-06-11
1131,2,22,OUT,44,2025-04-18
1132,5,74,OUT,10,2025-01-21
1133,2,44,IN,41,2025-06-17
1134,3,91,OUT,83,2025-04-12
1135,3,57,OUT,47,2025-05-31
1136,5,58,OUT,24,2025-01-06
1137,2,94,IN,33,2025-06-29
1138,1,27,IN,14,2025-01-25
1139,1,61,OUT,4,2025-04-12
1140,5,98,ADJUSTMENT,14,2025-03-09
1141,5,20,IN,50,2025-03-21
1142,2,32,OUT,57,2025-06-10
1143,2,17,OUT,22,2025-01-08
1144,1,85,OUT,42,2025-05-02
1145,4,70,RETURN,71,2025-04-24
1146,2,90,OUT,76,2025-06-02
1147,4,81,OUT,73,2025-04-22
1148,5,82,OUT,40,2025-03-30
1149,4,70,IN,12,2025-04-24
1150,3,47,OUT,20,2025-03-19
1151,1,1,OUT,98,2025-02-04
1152,3,37,OUT,2,2025-06-26
1153,4,97,OUT,2,2025-04-21
1154,3,77,IN,1,2025-05-21
1155,3,25,OUT,72,2025-04-22
1156,4,32,IN,95,2025-06-15
1157,4,49,IN,11,2025-04-19
1158,2,67,OUT,79,2025-06-27
1159,3,37,OUT,69,2025-03-10
1160,4,25,RETURN,24,2025-02-04
1161,3,15,OUT,80,2025-04-26
1162,3,90,OUT,25,2025-03-24
1163,1,20,IN,69,2025-01-06
1164,2,14,OUT,17,2025-04-23
1165,1,30,IN,2,2025-05-07
1166,2,44,OUT,64,2025-04-06
1167,4,90,OUT,43,2025-01-21
1168,2,8,OUT,51,2025-01-19
1169,5,61,IN,33,2025-04-08
1170,1,16,ADJUSTMENT,92,2025-03-05
1171,4,99,ADJUSTMENT,32,2025-01-09
1172,2,59,OUT,13,2025-05-14
1173,2,61,OUT,40,2025-03-24
1174,2,81,OUT,96,2025-05-21
1175,5,16,OUT,82,2025-03-18
1176,2,47,RETURN,86,2025-02-25
1177,1,31,OUT,42,2025-01-04
1178,2,36,OUT,51,2025-03-04
1179,1,6,OUT,89,2025-05-02
1180,5,20,OUT,12,2025-03-05
1181,2,64,IN,80,2025-03-28
1182,1,8,OUT,20,2025-06-29
1183,5,14,IN,30,2025-03-23
1184,5,83,OUT,57,2025-02-19
1185,1,89,OUT,93,2025-02-04
1186,3,6,OUT,57,2025-05-24
1187,3,70,OUT,25,2025-05-26
1188,2,70,OUT,94,2025-04-30
1189,3,77,RETURN,71,2025-02-11
1190,1,68,IN,38,2025-03-09
1191,5,47,OUT,100,2025-06-13
1192,5,49,OUT,3,2025-06-08
1193,3,100,OUT,42,2025-01-17
1194,5,50,IN,88,2025-05-08
1195,5,20,OUT,42,2025-04-15
1196,3,15,IN,85,2025-01-18
1197,1,17,IN,5,2025-02-21
1198,1,63,IN,5,2025-05-27
1199,4,85,OUT,80,2025-06-29
1200,5,33,IN,29,2025-06-05
1201,1,2,RETURN,27,2025-06-17
1202,4,11,OUT,82,2025-01-16
1203,3,72,OUT,54,2025-04-05
1204,1,79,OUT,6,2025-01-19
1205,3,10,RETURN,67,2025-01-25
1206,1,93,IN,50,2025-02-18
1207,2,68,OUT,73,2025-06-10
1208,2,72,OUT,54,2025-01-28
1209,5,46,OUT,90,2025-06-20
1210,4,14,IN,24,2025-05-21
1211,4,65,OUT,21,2025-05-17
1212,5,57,RETURN,41,2025-05-21
1213,3,48,OUT,82,2025-04-21
1214,3,78,IN,70,2025-02-24
1215,4,99,OUT,96,2025-03-07
1216,3,58,OUT,51,2025-01-01
1217,1,37,OUT,67,2025-02-04
1218,3,1,OUT,29,2025-02-24
1219,3,3,OUT,89,2025-03-12
1220,5,66,OUT,74,2025-02-09
1221,1,5,OUT,20,2025-02-05
1222,3,47,RETURN,32,2025-03-01
1223,3,39,IN,52,2025-05-26
1224,2,94,IN,42,2025-05-04
1225,2,63,OUT,89,2025-06-29
1226,5,13,OUT,39,2025-01-10
1227,5,49,IN,8,2025-03-27
1228,3,56,OUT,16,2025-02-28
1229,5,2,OUT,81,2025-04-08
1230,1,40,OUT,41,2025-05-19
1231,5,20,OUT,90,2025-02-26
1232,2,7,OUT,51,2025-04-25
1233,5,74,OUT,29,2025-04-21
1234,3,51,IN,44,2025-01-22
1235,4,74,OUT,71,2025-04-13
1236,3,11,OUT,56,2025-06-28
1237,2,98,IN,72,2025-02-20
1238,4,51,OUT,26,2025-05-24
1239,5,95,OUT,32,2025-01-19
1240,3,100,OUT,88,2025-05-28
1241,1,15,OUT,55,2025-04-04
1242,3,25,OUT,77,2025-06-17
1243,1,99,OUT,45,2025-06-07
1244,4,80,IN,6,2025-03-01
1245,2,88,OUT,97,2025-01-22
1246,1,95,IN,80,2025-02-07
1247,3,2,OUT,15,2025-03-20
1248,4,61,IN,27,2025-05-18
1249,2,27,OUT,97,2025-03-08
1250,5,62,OUT,19,2025-06-27
1251,1,49,OUT,85,2025-05-15
1252,1,33,IN,37,2025-02-21
1253,5,35,IN,84,2025-01-03
1254,1,50,OUT,85,2025-06-18
1255,3,14,IN,84,2025-04-09
1256,2,49,OUT,91,2025-01-26
1257,3,63,RETURN,69,2025-01-23
1258,2,26,OUT,59,2025-05-24
1259,1,6,IN,68,2025-03-20
1260,3,63,OUT,21,2025-01-05
1261,3,88,OUT,81,2025-03-19
1262,2,65,OUT,8,2025-06-10
1263,3,50,RETURN,4,2025-05-23
1264,3,29,IN,51,2025-06-18
1265,2,12,OUT,67,2025-06-23
1266,5,81,OUT,54,2025-03-03
1267,5,20,OUT,40,2025-06-04
1268,3,58,OUT,27,2025-06-17
1269,2,75,OUT,26,2025-02-05
1270,3,89,OUT,68,2025-02-04
1271,4,99,IN,73,2025-02-10
1272,3,9,OUT,93,2025-01-31
1273,2,41,OUT,19,2025-01-08
1274,3,53,ADJUSTMENT,39,2025-04-24
1275,3,20,OUT,14,2025-02-03
1276,2,4,OUT,79,2025-06-07
1277,3,78,OUT,30,2025-06-02
1278,2,30,OUT,46,2025-01-21
1279,4,18,OUT,78,2025-05-01
1280,3,24,RETURN,63,2025-05-02
1281,2,21,IN,5,2025-04-15
1282,1,35,ADJUSTMENT,29,2025-06-21
1283,2,97,IN,23,2025-04-23
1284,5,63,OUT,59,2025-03-05
1285,4,52,OUT,78,2025-04-08
1286,3,51,OUT,96,2025-05-27
1287,5,69,OUT,91,2025-01-10
1288,5,14,OUT,6,2025-03-04
1289,5,69,OUT,95,2025-01-11
1290,5,50,OUT,81,2025-01-13
1291,2,38,OUT,39,2025-03-15
1292,4,22,OUT,79,2025-01-14
1293,5,19,OUT,83,2025-04-26
1294,1,93,OUT,24,2025-05-30
1295,5,18,OUT,42,2025-04-26
1296,1,23,OUT,92,2025-02-21
1297,4,12,OUT,89,2025-06-16
1298,2,92,OUT,12,2025-01-30
1299,4,82,OUT,68,2025-04-09
1300,5,79,RETURN,49,2025-05-21
1301,4,6,OUT,43,2025-05-25
1302,2,21,RETURN,23,2025-01-14
1303,4,40,OUT,99,2025-04-25
1304,3,81,IN,17,2025-02-21
1305,1,80,OUT,2,2025-04-28
1306,4,64,OUT,1,2025-06-05
1307,4,31,IN,85,2025-05-02
1308,4,53,OUT,77,2025-06-03
1309,1,32,RETURN,36,2025-06-08
1310,5,27,IN,19,2025-01-15
1311,3,5,IN,5,2025-06-20
1312,5,78,OUT,12,2025-01-13
1313,1,54,ADJUSTMENT,21,2025-06-22
1314,3,79,OUT,90,2025-06-02
1315,5,72,IN,59,2025-05-29
1316,3,5,IN,39,2025-03-24
1317,3,49,OUT,98,2025-04-20
1318,5,9,OUT,18,2025-02-01
1319,3,43,OUT,68,2025-02-23
1320,2,79,IN,74,2025-06-11
1321,5,12,OUT,89,2025-06-04
1322,3,55,OUT,41,2025-03-08
1323,5,74,ADJUSTMENT,46,2025-02-03
1324,5,73,OUT,94,2025-06-11
1325,4,64,OUT,79,2025-03-01
1326,3,25,IN,4,2025-04-30
1327,1,95,OUT,79,2025-04-17
1328,4,6,OUT,72,2025-06-13
1329,2,2,OUT,89,2025-03-14
1330,3,9,OUT,65,2025-05-21
1331,3,99,IN,88,2025-03-27
1332,3,51,OUT,79,2025-01-08
1333,2,25,OUT,44,2025-06-22
1334,4,61,OUT,83,2025-02-04
1335,4,20,OUT,69,2025-03-27
1336,4,53,RETURN,8,2025-05-14
1337,3,73,OUT,41,2025-05-23
1338,5,3,IN,88,2025-03-26
1339,3,9,ADJUSTMENT,36,2025-01-08
1340,3,49,OUT,22,2025-05-27
1341,5,50,IN,15,2025-03-20
1342,3,91,IN,53,2025-01-23
1343,4,31,OUT,39,2025-02-25
1344,5,39,IN,48,2025-01-10
1345,2,12,OUT,4,2025-05-04
1346,5,20,IN,62,2025-05-15
1347,3,100,OUT,99,2025-01-26
1348,5,87,ADJUSTMENT,27,2025-01-10
1349,4,50,OUT,67,2025-01-30
1350,1,40,RETURN,88,2025-06-02
1351,1,43,OUT,6,2025-01-27
1352,5,99,OUT,40,2025-01-06
1353,5,98,OUT,27,2025-03-24
1354,2,25,OUT,69,2025-03-23
1355,4,86,IN,20,2025-02-10
1356,3,15,IN,80,2025-05-24
1357,5,14,IN,45,2025-05-21
1358,3,35,IN,91,2025-03-14
1359,5,32,IN,40,2025-06-06
1360,3,70,OUT,17,2025-01-08
1361,4,87,IN,50,2025-01-14
1362,1,55,OUT,91,2025-06-02
1363,5,81,OUT,90,2025-04-25
1364,5,46,OUT,26,2025-06-21
1365,5,11,ADJUSTMENT,97,2025-04-30
1366,5,17,IN,90,2025-04-30
1367,1,59,OUT,83,2025-04-30
1368,4,30,RETURN,19,2025-06-07
1369,3,47,OUT,90,2025-06-20
1370,3,42,OUT,4,2025-01-17
1371,4,15,OUT,60,2025-02-13
1372,3,99,OUT,74,2025-02-02
1373,5,14,OUT,92,2025-01-28
1374,3,72,OUT,39,2025-05-17
1375,4,52,OUT,31,2025-06-08
1376,2,71,IN,62,2025-04-09
1377,1,44,IN,89,2025-06-01
1378,4,56,OUT,44,2025-05-20
1379,2,23,OUT,10,2025-05-27
1380,4,15,OUT,60,2025-03-25
1381,5,13,OUT,23,2025-03-20
1382,4,9,OUT,88,2025-06-02
1383,4,42,OUT,85,2025-01-16
1384,1,28,OUT,75,2025-06-12
1385,1,97,IN,20,2025-04-26
1386,5,38,OUT,74,2025-04-25
1387,2,27,OUT,41,2025-03-18
1388,5,87,OUT,56,2025-03-30
1389,1,75,IN,66,2025-04-14
1390,2,38,IN,71,2025-01-14
1391,1,91,OUT,46,2025-01-29
1392,3,4,IN,90,2025-06-01
1393,4,81,OUT,49,2025-04-14
1394,4,56,OUT,85,2025-02-14
1395,4,18,IN,50,2025-04-03
1396,4,20,OUT,86,2025-02-02
1397,2,2,IN,3,2025-02-06
1398,4,85,OUT,18,2025-01-22
1399,2,83,OUT,59,2025-06-28
1400,5,55,OUT,59,2025-05-11
1401,4,71,OUT,50,2025-04-01
1402,2,24,OUT,1,2025-05-28
1403,4,94,IN,65,2025-03-10
1404,4,70,OUT,5,2025-01-10
1405,5,62,OUT,15,2025-05-29
1406,4,89,IN,94,2025-05-15
1407,3,60,OUT,67,2025-06-06
1408,1,32,OUT,95,2025-06-19
1409,1,88,OUT,75,2025-03-21
1410,5,7,RETURN,69,2025-01-03
1411,4,59,OUT,61,2025-05-27
1412,3,54,OUT,38,2025-03-16
1413,2,5,OUT,77,2025-03-19
1414,5,34,IN,61,2025-05-29
1415,2,74,IN,38,2025-06-09
1416,1,37,OUT,17,2025-05-10
1417,1,36,OUT,79,2025-03-13
1418,3,33,IN,15,2025-06-04
1419,2,76,OUT,85,2025-04-25
1420,3,23,OUT,90,2025-03-02
1421,4,24,OUT,5,2025-03-29
1422,1,19,OUT,20,2025-05-07
1423,4,99,OUT,85,2025-04-23
1424,2,27,OUT,45,2025-01-14
1425,3,97,OUT,7,2025-02-12
1426,4,52,OUT,61,2025-05-17
1427,2,49,OUT,50,2025-05-02
1428,3,19,OUT,56,2025-01-04
1429,3,58,OUT,41,2025-05-16
1430,1,13,RETURN,82,2025-04-01
1431,4,79,RETURN,35,2025-03-27
1432,3,35,OUT,33,2025-06-17
1433,5,51,OUT,87,2025-03-03
1434,5,99,IN,44,2025-06-23
1435,2,41,OUT,87,2025-01-03
1436,1,2,OUT,68,2025-01-27
