PurchaseOrderItemID,PurchaseOrderID,ProductID,Quantity,UnitCost
4052,104365,6,115,435.29
4053,104366,9,149,124.95
4054,104367,90,194,2.91
4055,104373,97,82,23.16
4056,104374,79,46,106.52
4057,104374,11,94,396.45
4058,104374,29,116,129.9
4059,104377,65,122,519.68
4060,104379,95,119,4.25
4061,104380,47,109,45.79
4062,104381,39,47,712.6
4063,104381,46,41,839.98
4064,104383,53,121,309.07
4065,104385,56,122,68.78
4066,104386,43,174,767.23
4067,104386,60,144,191.4
4068,104386,83,74,893.29
4069,104389,92,91,378.88
4070,104391,37,159,332.67
4071,104392,44,57,133.2
4072,104395,54,165,417.71
4073,104396,66,117,182.1
4074,104397,35,130,305.47
4075,104401,6,33,435.29
4076,104402,100,195,284.53
4077,104403,19,56,1037.42
4078,104403,3,37,950.61
4079,104403,1,90,172.86
4080,104403,85,123,297.07
4081,104404,81,135,73.16
4082,104405,96,191,14.21
4083,104407,16,43,9.18
4084,104407,86,129,17.77
4085,104408,96,62,14.21
4086,104411,92,127,378.88
4087,104414,53,157,309.07
4088,104415,42,110,162.68
4089,104417,88,190,342.14
4090,104417,73,168,663.29
4091,104417,2,177,591.86
4092,104417,68,57,613.29
4093,104417,99,102,826.58
4094,104417,14,190,94.42
4095,104421,59,137,65.02
4096,104421,89,57,96.85
4097,104422,19,153,1037.42
4098,104422,1,20,172.86
4099,104422,3,135,950.61
4100,104422,85,52,297.07
4101,104425,37,29,332.67
4102,104427,25,127,28.08
4103,104428,28,75,818.18
4104,104432,95,68,4.25
4105,104433,100,113,284.53
4106,104435,19,98,1037.42
4107,104437,11,125,396.45
4108,104437,29,125,129.9
4109,104437,79,110,106.52
4110,104439,6,153,435.29
4111,104440,37,65,332.67
4112,104441,40,172,148.0
4113,104441,18,61,1077.07
4114,104441,15,158,563.65
4115,104441,78,131,741.5
4116,104442,81,182,73.16
4117,104442,33,92,91.48
4118,104443,25,46,28.08
4119,104444,86,24,17.77
4120,104445,29,179,129.9
4121,104445,11,159,396.45
4122,104445,79,45,106.52
4123,104447,40,74,148.0
4124,104447,78,77,741.5
4125,104447,8,136,127.97
4126,104447,18,161,1077.07
4127,104447,15,117,563.65
4128,104447,87,49,275.47
4129,104449,53,51,309.07
4130,104450,31,125,59.29
4131,104452,67,115,362.92
4132,104454,38,188,934.95
4133,104454,26,87,783.71
4134,104457,95,192,4.25
4135,104458,42,126,162.68
4136,104462,36,26,145.13
4137,104464,81,152,73.16
4138,104465,81,166,73.16
4139,104465,33,130,91.48
4140,104466,54,69,417.71
4141,104468,92,167,378.88
4142,104470,28,182,818.18
4143,104473,26,131,783.71
4144,104473,69,79,533.71
4145,104473,38,45,934.95
4146,104473,21,52,170.97
4147,104476,37,180,332.67
4148,104477,31,102,59.29
4149,104480,63,43,4.77
4150,104481,30,22,772.01
4151,104486,13,178,16.32
4152,104487,81,26,73.16
4153,104489,90,182,2.91
4154,104490,3,96,950.61
4155,104490,1,69,172.86
4156,104490,19,157,1037.42
4157,104491,84,188,867.74
4158,104491,50,33,397.54
4159,104493,4,25,564.42
4160,104493,55,183,908.54
4161,104493,57,168,484.53
4162,104496,76,137,110.17
4163,104499,20,92,69.94
4164,104499,49,87,37.47
4165,104499,45,66,94.49
4166,104500,22,146,1.94
4167,104501,35,120,305.47
4168,104502,51,25,507.44
4169,104503,97,144,23.16
4170,104504,9,195,124.95
4171,104505,13,100,16.32
4172,104508,92,66,378.88
4173,104509,43,181,767.23
4174,104509,52,175,162.1
4175,104509,66,28,182.1
4176,104510,95,108,4.25
4177,104514,46,60,839.98
4178,104514,17,153,345.78
4179,104518,33,175,91.48
4180,104518,81,27,73.16
4181,104520,12,113,518.6
4182,104520,65,49,519.68
4183,104520,30,75,772.01
4184,104522,13,55,16.32
4185,104523,91,197,1.8
4186,104524,22,90,1.94
4187,104525,6,43,435.29
4188,104526,92,139,378.88
4189,104527,85,84,297.07
4190,104527,19,64,1037.42
4191,104527,3,70,950.61
4192,104527,1,195,172.86
4193,104528,85,62,297.07
4194,104528,1,72,172.86
4195,104528,3,144,950.61
4196,104529,22,128,1.94
4197,104530,57,129,484.53
4198,104530,75,71,789.26
4199,104530,58,165,157.66
4200,104530,4,110,564.42
4201,104530,55,115,908.54
4202,104532,11,28,396.45
4203,104532,29,150,129.9
4204,104532,79,84,106.52
4205,104534,62,27,291.34
4206,104534,84,49,867.74
4207,104534,50,66,397.54
4208,104534,5,102,850.25
4209,104535,63,111,4.77
4210,104537,98,75,2.34
4211,104538,22,57,1.94
4212,104540,76,22,110.17
4213,104541,4,139,564.42
4214,104541,57,165,484.53
4215,104541,75,102,789.26
4216,104542,41,118,2.47
4217,104546,13,154,16.32
4218,104548,53,163,309.07
4219,104549,96,166,14.21
4220,104550,25,101,28.08
4221,104551,26,146,783.71
4222,104551,21,147,170.97
4223,104551,38,31,934.95
4224,104554,96,50,14.21
4225,104555,89,63,96.85
4226,104558,37,80,332.67
4227,104560,97,24,23.16
4228,104561,89,92,96.85
4229,104562,98,29,2.34
4230,104565,28,185,818.18
4231,104567,53,140,309.07
4232,104568,64,97,142.05
4233,104569,94,122,54.12
4234,104569,32,40,65.53
4235,104571,69,120,533.71
4236,104571,38,96,934.95
4237,104571,21,198,170.97
4238,104573,61,178,751.55
4239,104573,83,46,893.29
4240,104573,43,27,767.23
4241,104573,60,77,191.4
4242,104575,6,55,435.29
4243,104579,38,196,934.95
4244,104581,40,157,148.0
4245,104581,15,21,563.65
4246,104581,78,196,741.5
4247,104581,8,33,127.97
4248,104581,18,86,1077.07
4249,104581,87,31,275.47
4250,104582,16,97,9.18
4251,104583,13,104,16.32
4252,104584,81,55,73.16
4253,104584,33,169,91.48
4254,104587,6,52,435.29
4255,104588,14,183,94.42
4256,104588,88,134,342.14
4257,104588,73,191,663.29
4258,104589,88,155,342.14
4259,104590,37,189,332.67
4260,104592,38,43,934.95
4261,104592,26,87,783.71
4262,104592,69,95,533.71
4263,104592,21,41,170.97
4264,104593,9,188,124.95
4265,104596,31,39,59.29
4266,104597,2,75,591.86
4267,104597,14,139,94.42
4268,104597,99,118,826.58
4269,104597,68,68,613.29
4270,104598,27,107,142.09
4271,104599,37,99,332.67
4272,104600,73,118,663.29
4273,104600,14,135,94.42
4274,104600,2,178,591.86
4275,104600,99,151,826.58
4276,104600,68,71,613.29
4277,104600,88,122,342.14
4278,104601,11,91,396.45
4279,104603,95,195,4.25
4280,104608,91,57,1.8
4281,104609,28,48,818.18
4282,104610,11,137,396.45
4283,104611,38,141,934.95
4284,104611,21,189,170.97
4285,104612,22,87,1.94
4286,104613,33,110,91.48
4287,104615,11,121,396.45
4288,104615,79,148,106.52
4289,104616,27,33,142.09
4290,104618,60,186,191.4
4291,104618,93,117,899.74
4292,104618,43,128,767.23
4293,104618,66,69,182.1
4294,104619,28,123,818.18
4295,104620,6,155,435.29
4296,104621,71,47,4.28
4297,104622,71,48,4.28
4298,104625,92,33,378.88
4299,104626,6,81,435.29
4300,104627,91,90,1.8
4301,104632,44,120,133.2
4302,104634,92,76,378.88
4303,104635,67,72,362.92
4304,104637,98,108,2.34
4305,104641,71,20,4.28
4306,104642,34,148,52.86
4307,104643,13,196,16.32
4308,104646,31,100,59.29
4309,104647,67,67,362.92
4310,104650,37,56,332.67
4311,104651,56,129,68.78
4312,104652,71,65,4.28
4313,104655,37,63,332.67
4314,104656,62,141,291.34
4315,104658,2,31,591.86
4316,104658,73,24,663.29
4317,104658,14,165,94.42
4318,104658,88,194,342.14
4319,104658,99,94,826.58
4320,104659,56,57,68.78
4321,104661,20,97,69.94
4322,104667,83,189,893.29
4323,104667,60,144,191.4
4324,104667,61,84,751.55
4325,104667,66,113,182.1
4326,104667,93,137,899.74
4327,104667,52,23,162.1
4328,104667,43,110,767.23
4329,104668,92,152,378.88
4330,104670,64,89,142.05
4331,104674,54,125,417.71
4332,104675,3,147,950.61
4333,104675,85,27,297.07
4334,104676,88,112,342.14
4335,104676,73,72,663.29
4336,104677,96,116,14.21
4337,104678,97,180,23.16
4338,104679,49,87,37.47
4339,104679,45,193,94.49
4340,104679,20,109,69.94
4341,104680,25,170,28.08
4342,104683,91,99,1.8
4343,104685,41,168,2.47
4344,104686,70,130,867.81
4345,104686,48,136,299.24
4346,104686,7,165,148.67
4347,104688,37,48,332.67
4348,104690,97,195,23.16
4349,104691,39,194,712.6
4350,104692,77,179,583.89
4351,104692,24,162,633.85
4352,104694,22,144,1.94
4353,104698,92,95,378.88
4354,104699,30,30,772.01
4355,104700,45,171,94.49
4356,104702,91,145,1.8
4357,104705,76,130,110.17
4358,104706,34,32,52.86
4359,104707,64,109,142.05
4360,104708,6,42,435.29
4361,104710,90,70,2.91
4362,104711,77,28,583.89
4363,104711,10,141,722.19
4364,104711,23,110,692.76
4365,104711,51,83,507.44
4366,104712,81,45,73.16
4367,104712,33,86,91.48
4368,104714,34,64,52.86
4369,104715,31,168,59.29
4370,104717,53,84,309.07
4371,104718,63,161,4.77
4372,104720,29,98,129.9
4373,104722,53,165,309.07
4374,104723,76,116,110.17
4375,104724,93,148,899.74
4376,104724,61,195,751.55
4377,104724,43,111,767.23
4378,104724,52,139,162.1
4379,104724,60,110,191.4
4380,104724,83,129,893.29
4381,104724,66,139,182.1
4382,104725,56,138,68.78
4383,104726,63,127,4.77
4384,104729,90,177,2.91
4385,104730,92,168,378.88
4386,104731,29,33,129.9
4387,104731,11,120,396.45
4388,104731,79,52,106.52
4389,104732,35,138,305.47
4390,104733,96,41,14.21
4391,104734,47,186,45.79
4392,104735,34,172,52.86
4393,104737,95,164,4.25
4394,104739,37,35,332.67
4395,104740,42,199,162.68
4396,104741,90,163,2.91
4397,104743,72,192,65.67
4398,104743,36,183,145.13
4399,104743,80,59,55.19
4400,104744,92,21,378.88
4401,104745,47,49,45.79
4402,104747,44,59,133.2
4403,104748,56,83,68.78
4404,104750,91,141,1.8
4405,104751,93,149,899.74
4406,104752,31,34,59.29
4407,104753,62,123,291.34
4408,104755,16,159,9.18
4409,104755,86,86,17.77
4410,104757,5,67,850.25
4411,104757,50,56,397.54
4412,104757,84,188,867.74
4413,104757,62,81,291.34
4414,104762,70,199,867.81
4415,104765,100,142,284.53
4416,104766,97,190,23.16
4417,104767,47,114,45.79
4418,104768,64,118,142.05
4419,104769,89,126,96.85
4420,104772,42,27,162.68
4421,104773,51,119,507.44
4422,104773,10,22,722.19
4423,104773,24,168,633.85
4424,104774,21,30,170.97
4425,104774,38,110,934.95
4426,104774,26,55,783.71
4427,104775,35,90,305.47
4428,104776,35,111,305.47
4429,104777,42,200,162.68
4430,104778,40,110,148.0
4431,104778,78,187,741.5
4432,104778,8,164,127.97
4433,104778,87,106,275.47
4434,104778,18,137,1077.07
4435,104781,64,188,142.05
4436,104782,73,116,663.29
4437,104782,2,140,591.86
4438,104782,99,175,826.58
4439,104784,13,53,16.32
4440,104786,45,37,94.49
4441,104786,49,31,37.47
4442,104786,20,27,69.94
4443,104787,20,190,69.94
4444,104787,49,47,37.47
4445,104787,45,147,94.49
4446,104790,73,64,663.29
4447,104790,68,118,613.29
4448,104790,14,127,94.42
4449,104790,88,36,342.14
4450,104790,2,35,591.86
4451,104790,99,176,826.58
4452,104793,47,29,45.79
4453,104794,44,115,133.2
4454,104795,92,102,378.88
4455,104796,99,135,826.58
4456,104797,71,183,4.28
4457,104798,33,84,91.48
4458,104799,90,193,2.91
4459,104800,100,71,284.53
4460,104801,81,155,73.16
4461,104802,17,169,345.78
4462,104804,46,191,839.98
4463,104806,27,28,142.09
4464,104808,47,112,45.79
4465,104813,70,107,867.81
4466,104813,7,67,148.67
4467,104814,51,111,507.44
4468,104814,23,178,692.76
4469,104814,10,163,722.19
4470,104814,77,55,583.89
4471,104814,24,37,633.85
4472,104815,82,38,6.07
4473,104815,86,165,17.77
4474,104818,42,152,162.68
4475,104820,1,79,172.86
4476,104820,85,33,297.07
4477,104820,3,173,950.61
4478,104821,96,77,14.21
4479,104823,30,200,772.01
4480,104823,65,111,519.68
4481,104824,55,93,908.54
4482,104825,54,152,417.71
4483,104829,42,178,162.68
4484,104830,46,198,839.98
4485,104832,79,140,106.52
4486,104833,65,28,519.68
4487,104833,12,106,518.6
4488,104835,9,71,124.95
4489,104837,97,55,23.16
4490,104841,95,189,4.25
4491,104843,32,146,65.53
4492,104844,64,108,142.05
4493,104846,85,173,297.07
4494,104849,94,53,54.12
4495,104851,97,46,23.16
4496,104852,67,149,362.92
4497,104853,56,130,68.78
4498,104854,30,25,772.01
4499,104854,12,34,518.6
4500,104856,55,156,908.54
4501,104858,97,161,23.16
4502,104859,91,119,1.8
4503,104860,3,49,950.61
4504,104860,85,132,297.07
4505,104860,19,50,1037.42
4506,104860,1,177,172.86
4507,104862,22,69,1.94
4508,104864,9,34,124.95
4509,104865,23,170,692.76
4510,104865,10,22,722.19
4511,104866,89,157,96.85
4512,104867,67,83,362.92
4513,104868,97,34,23.16
4514,104871,6,66,435.29
4515,104872,100,100,284.53
4516,104873,92,94,378.88
4517,104875,90,142,2.91
4518,104876,21,39,170.97
4519,104877,50,76,397.54
4520,104877,84,133,867.74
4521,104877,62,97,291.34
4522,104881,47,187,45.79
4523,104883,75,101,789.26
4524,104883,57,198,484.53
4525,104884,97,108,23.16
4526,104885,99,40,826.58
4527,104885,88,72,342.14
4528,104885,73,55,663.29
4529,104885,14,153,94.42
4530,104886,95,161,4.25
4531,104889,5,56,850.25
4532,104889,50,29,397.54
4533,104890,51,49,507.44
4534,104890,77,25,583.89
4535,104891,13,89,16.32
4536,104892,56,96,68.78
4537,104893,1,91,172.86
4538,104894,22,24,1.94
4539,104896,6,133,435.29
4540,104897,27,72,142.09
4541,104898,67,188,362.92
4542,104899,88,158,342.14
4543,104899,2,109,591.86
4544,104899,68,26,613.29
4545,104899,99,175,826.58
4546,104901,71,171,4.28
4547,104902,9,107,124.95
4548,104903,95,34,4.25
4549,104904,95,193,4.25
4550,104905,79,128,106.52
4551,104905,29,166,129.9
4552,104906,41,139,2.47
4553,104906,74,80,6.44
4554,104907,16,91,9.18
4555,104908,53,83,309.07
4556,104909,90,166,2.91
4557,104911,8,88,127.97
4558,104911,78,188,741.5
4559,104911,18,84,1077.07
4560,104911,15,187,563.65
4561,104912,90,98,2.91
4562,104914,95,65,4.25
4563,104915,73,139,663.29
4564,104915,2,29,591.86
4565,104915,99,111,826.58
4566,104915,88,142,342.14
4567,104916,22,34,1.94
4568,104919,9,176,124.95
4569,104920,82,66,6.07
4570,104920,16,86,9.18
4571,104920,86,90,17.77
4572,104921,81,78,73.16
4573,104921,33,181,91.48
4574,104922,3,187,950.61
4575,104922,19,32,1037.42
4576,104923,25,187,28.08
4577,104924,3,195,950.61
4578,104927,72,161,65.67
4579,104927,80,78,55.19
4580,104927,36,35,145.13
4581,104929,81,193,73.16
4582,104929,33,110,91.48
4583,104930,83,47,893.29
4584,104930,43,39,767.23
4585,104930,66,149,182.1
4586,104930,52,133,162.1
4587,104930,61,48,751.55
4588,104934,42,72,162.68
4589,104935,62,38,291.34
4590,104935,84,184,867.74
4591,104935,50,129,397.54
4592,104937,59,103,65.02
4593,104937,89,175,96.85
4594,104939,67,124,362.92
4595,104941,68,114,613.29
4596,104941,73,31,663.29
4597,104941,99,94,826.58
4598,104941,88,58,342.14
4599,104941,2,171,591.86
4600,104941,14,26,94.42
4601,104943,98,100,2.34
4602,104947,13,116,16.32
4603,104948,63,117,4.77
4604,104951,22,77,1.94
4605,104952,65,155,519.68
4606,104952,30,33,772.01
4607,104952,12,175,518.6
4608,104954,85,167,297.07
4609,104954,3,95,950.61
4610,104954,19,82,1037.42
4611,104954,1,104,172.86
4612,104955,9,79,124.95
4613,104956,64,49,142.05
4614,104959,7,112,148.67
4615,104959,48,40,299.24
4616,104959,70,110,867.81
4617,104960,75,134,789.26
4618,104960,4,127,564.42
4619,104960,55,78,908.54
4620,104960,57,165,484.53
4621,104960,58,52,157.66
4622,104963,74,192,6.44
4623,104965,35,93,305.47
4624,104966,71,50,4.28
4625,104972,97,127,23.16
4626,104975,69,70,533.71
4627,104975,38,66,934.95
4628,104976,95,62,4.25
4629,104977,9,87,124.95
4630,104979,86,52,17.77
4631,104979,82,28,6.07
4632,104979,16,130,9.18
4633,104982,91,38,1.8
4634,104984,28,128,818.18
4635,104985,91,122,1.8
4636,104987,19,106,1037.42
4637,104987,1,106,172.86
4638,104988,67,38,362.92
4639,104990,54,124,417.71
4640,104991,64,94,142.05
4641,104993,70,66,867.81
4642,104993,7,170,148.67
4643,104994,13,21,16.32
4644,104996,44,117,133.2
4645,104997,31,65,59.29
4646,104999,100,79,284.53
