ReturnID,OrderID,CustomerID,ProductID,ReturnedQuantity,Reason,Status,RefundAmount
2031,115902,1380,64,4,Product Condition Not Good,Refunded,728
2032,115902,1380,73,1,Color Mismatch,Rejected,1063
2033,115902,1380,31,9,Color Mismatch,Approved,756
2034,115919,318,18,1,Changed with Another Product,Rejected,1368
2035,115940,577,75,1,Changed with Another Product,Rejected,1079
2036,115947,211,93,6,Different Product Received,Pending,7284
2037,115976,1214,71,1,Product Condition Not Good,Approved,7
2038,115980,1832,37,2,Different Product Received,Refunded,986
2039,115998,1948,83,5,Different Product Received,Rejected,6030
2040,116005,1327,72,1,Product Condition Not Good,Pending,107
2041,116042,1558,87,6,Product Condition Not Good,Refunded,2574
2042,116042,1558,13,1,Product Condition Not Good,Pending,21
2043,116050,1978,98,2,Different Product Received,Approved,6
2044,116054,1833,52,4,Color Mismatch,Refunded,916
2045,116091,1011,69,4,Product Condition Not Good,Refunded,2848
2046,116124,545,65,2,Product Condition Not Good,Refunded,1304
2047,116141,604,95,1,Different Product Received,Approved,6
2048,116141,604,25,4,Different Product Received,Rejected,172
2049,116141,604,85,1,Color Mismatch,Approved,455
2050,116178,1481,93,1,Product Condition Not Good,Refunded,1214
2051,116178,1481,90,1,Product Condition Not Good,Rejected,4
2052,116178,1481,57,2,Different Product Received,Rejected,1424
2053,116178,1481,27,4,Product Condition Not Good,Pending,836
2054,116178,1481,15,3,Color Mismatch,Pending,2193
2055,116211,810,99,1,Color Mismatch,Rejected,1332
2056,116223,1383,39,2,Product Condition Not Good,Refunded,2360
2057,116223,1383,69,6,Changed with Another Product,Refunded,4272
2058,116225,1298,52,2,Color Mismatch,Approved,458
2059,116241,345,74,6,Changed with Another Product,Pending,54
2060,116245,214,15,9,Changed with Another Product,Refunded,6579
2061,116245,214,83,1,Color Mismatch,Pending,1206
2062,116245,214,70,4,Product Condition Not Good,Approved,4992
2063,116245,214,35,1,Different Product Received,Approved,406
2064,116291,1559,94,3,Different Product Received,Approved,264
2065,116314,1289,16,3,Product Condition Not Good,Refunded,42
2066,116341,1748,19,3,Color Mismatch,Refunded,4281
2067,116377,1914,57,2,Product Condition Not Good,Pending,1424
2068,116377,1914,84,9,Different Product Received,Approved,11835
2069,116381,1111,43,2,Product Condition Not Good,Rejected,2424
2070,116407,1631,39,4,Product Condition Not Good,Rejected,4720
2071,116407,1631,69,1,Changed with Another Product,Refunded,712
2072,116412,1744,88,2,Different Product Received,Rejected,888
2073,116412,1744,19,3,Product Condition Not Good,Rejected,4281
2074,116424,857,67,4,Color Mismatch,Refunded,1952
2075,116424,857,50,1,Color Mismatch,Rejected,648
2076,116424,857,14,3,Color Mismatch,Pending,465
2077,116440,1364,87,1,Different Product Received,Refunded,429
2078,116448,1190,27,1,Changed with Another Product,Refunded,209
2079,116457,160,62,3,Changed with Another Product,Refunded,1113
2080,116457,160,7,4,Product Condition Not Good,Rejected,804
2081,116472,1572,63,2,Different Product Received,Approved,14
2082,116499,1447,62,6,Different Product Received,Refunded,2226
2083,116513,1070,61,2,Product Condition Not Good,Approved,2426
2084,116547,1727,20,1,Product Condition Not Good,Rejected,101
2085,116554,1958,90,3,Changed with Another Product,Approved,12
2086,116554,1958,30,4,Different Product Received,Rejected,5040
2087,116554,1958,71,6,Different Product Received,Pending,42
2088,116554,1958,25,4,Changed with Another Product,Pending,172
2089,116557,1989,44,1,Changed with Another Product,Rejected,168
2090,116566,501,34,5,Changed with Another Product,Refunded,440
2091,116566,501,10,10,Different Product Received,Rejected,10020
2092,116566,501,89,4,Color Mismatch,Approved,496
2093,116579,1287,56,3,Product Condition Not Good,Approved,267
2094,116579,1287,70,4,Different Product Received,Refunded,4992
2095,116579,1287,97,8,Product Condition Not Good,Approved,280
2096,116585,859,95,4,Product Condition Not Good,Refunded,24
2097,116592,1852,23,7,Color Mismatch,Rejected,7420
2098,116592,1852,55,2,Different Product Received,Approved,2648
2099,116592,1852,59,6,Different Product Received,Refunded,570
2100,116602,1698,42,1,Product Condition Not Good,Approved,216
2101,116602,1698,50,3,Different Product Received,Refunded,1944
2102,116607,129,13,7,Different Product Received,Refunded,147
2103,116607,129,45,1,Changed with Another Product,Refunded,139
2104,116607,129,66,10,Product Condition Not Good,Pending,2660
2105,116614,1648,51,6,Different Product Received,Rejected,4332
2106,116614,1648,70,3,Changed with Another Product,Pending,3744
2107,116618,1506,7,1,Different Product Received,Approved,201
2108,116629,1686,34,9,Different Product Received,Rejected,792
2109,116631,147,35,5,Different Product Received,Refunded,2030
2110,116634,1048,82,1,Color Mismatch,Rejected,9
2111,116659,1455,69,1,Color Mismatch,Refunded,712
2112,116659,1455,56,5,Changed with Another Product,Pending,445
2113,116659,1455,7,3,Changed with Another Product,Refunded,603
2114,116662,1,35,1,Different Product Received,Pending,406
2115,116662,1,28,1,Product Condition Not Good,Refunded,1171
2116,116662,1,24,1,Color Mismatch,Approved,867
2117,116662,1,27,4,Color Mismatch,Pending,836
2118,116662,1,73,1,Different Product Received,Rejected,1063
2119,116665,191,92,2,Product Condition Not Good,Refunded,952
2120,116665,191,22,4,Different Product Received,Rejected,12
2121,116665,191,27,2,Color Mismatch,Refunded,418
2122,116665,191,45,3,Product Condition Not Good,Refunded,417
2123,116665,191,42,4,Product Condition Not Good,Pending,864
2124,116672,975,40,3,Product Condition Not Good,Refunded,726
2125,116672,975,58,3,Changed with Another Product,Pending,741
2126,116672,975,31,2,Product Condition Not Good,Pending,168
2127,116723,1716,98,1,Different Product Received,Rejected,3
2128,116723,1716,21,1,Different Product Received,Approved,232
2129,116731,1954,15,3,Product Condition Not Good,Pending,2193
2130,116736,1342,91,1,Different Product Received,Pending,3
2131,116748,728,89,3,Different Product Received,Pending,372
2132,116767,243,21,1,Product Condition Not Good,Rejected,232
2133,116767,243,40,1,Product Condition Not Good,Rejected,242
2134,116791,1066,45,1,Changed with Another Product,Approved,139
2135,116804,1971,69,1,Changed with Another Product,Refunded,712
2136,116816,1087,95,5,Color Mismatch,Rejected,30
2137,116816,1087,31,1,Changed with Another Product,Refunded,84
2138,116818,1051,9,3,Changed with Another Product,Approved,606
2139,116824,1283,75,4,Color Mismatch,Approved,4316
2140,116824,1283,69,1,Color Mismatch,Rejected,712
2141,116834,1143,65,1,Different Product Received,Refunded,652
2142,116844,443,93,2,Product Condition Not Good,Approved,2428
2143,116844,443,98,1,Different Product Received,Rejected,3
2144,116844,443,40,2,Product Condition Not Good,Rejected,484
2145,116858,1760,22,5,Color Mismatch,Pending,15
2146,116858,1760,72,7,Different Product Received,Pending,749
2147,116858,1760,55,5,Product Condition Not Good,Refunded,6620
2148,116874,45,35,2,Changed with Another Product,Approved,812
2149,116888,252,19,2,Different Product Received,Approved,2854
2150,116942,286,85,2,Different Product Received,Approved,910
2151,116942,286,86,5,Color Mismatch,Refunded,125
2152,116942,286,97,3,Product Condition Not Good,Rejected,105
2153,116950,665,37,2,Different Product Received,Refunded,986
2154,116980,1367,11,3,Different Product Received,Approved,1719
2155,116980,1367,58,1,Product Condition Not Good,Pending,247
2156,117017,1350,53,1,Color Mismatch,Rejected,445
2157,117063,176,97,1,Color Mismatch,Approved,35
2158,117070,1860,71,4,Color Mismatch,Pending,28
2159,117070,1860,60,2,Color Mismatch,Refunded,494
2160,117079,462,27,4,Different Product Received,Refunded,836
2161,117079,462,52,1,Product Condition Not Good,Refunded,229
2162,117079,462,26,7,Color Mismatch,Approved,8407
2163,117079,462,71,1,Product Condition Not Good,Approved,7
2164,117104,1505,24,2,Product Condition Not Good,Refunded,1734
2165,117104,1505,1,2,Changed with Another Product,Pending,462
2166,117104,1505,35,1,Different Product Received,Approved,406
2167,117130,1669,46,1,Different Product Received,Approved,1077
2168,117130,1669,21,2,Different Product Received,Pending,464
2169,117130,1669,50,1,Changed with Another Product,Rejected,648
2170,117130,1669,11,5,Different Product Received,Rejected,2865
2171,117185,1069,78,1,Color Mismatch,Approved,1118
2172,117185,1069,27,5,Product Condition Not Good,Refunded,1045
2173,117185,1069,58,1,Product Condition Not Good,Rejected,247
2174,117186,1984,27,1,Product Condition Not Good,Approved,209
2175,117192,601,57,7,Different Product Received,Refunded,4984
2176,117192,601,77,5,Color Mismatch,Pending,4470
2177,117192,601,2,3,Product Condition Not Good,Pending,2376
2178,117193,1606,66,5,Changed with Another Product,Pending,1330
2179,117193,1606,87,2,Product Condition Not Good,Rejected,858
2180,117198,1364,2,4,Color Mismatch,Refunded,3168
2181,117198,1364,52,4,Color Mismatch,Pending,916
2182,117203,1598,98,3,Changed with Another Product,Rejected,9
2183,117203,1598,69,2,Color Mismatch,Pending,1424
2184,117229,447,13,6,Different Product Received,Pending,126
2185,117238,1940,18,9,Changed with Another Product,Pending,12312
2186,117238,1940,60,1,Different Product Received,Refunded,247
2187,117294,1256,31,3,Color Mismatch,Refunded,252
2188,117294,1256,59,4,Color Mismatch,Pending,380
2189,117309,1346,41,3,Product Condition Not Good,Refunded,12
2190,117309,1346,70,1,Different Product Received,Approved,1248
2191,117330,956,47,1,Changed with Another Product,Approved,71
2192,117330,956,43,1,Different Product Received,Pending,1212
2193,117330,956,70,3,Product Condition Not Good,Refunded,3744
2194,117335,547,6,3,Changed with Another Product,Rejected,1893
2195,117335,547,66,1,Changed with Another Product,Refunded,266
2196,117349,1635,36,8,Color Mismatch,Refunded,1760
2197,117349,1635,48,5,Product Condition Not Good,Rejected,2105
2198,117360,1603,7,1,Changed with Another Product,Pending,201
2199,117360,1603,6,6,Product Condition Not Good,Refunded,3786
2200,117374,1463,37,5,Color Mismatch,Rejected,2465
2201,117374,1463,33,4,Different Product Received,Rejected,588
2202,117381,1323,80,2,Product Condition Not Good,Approved,156
2203,117381,1323,74,4,Product Condition Not Good,Refunded,36
2204,117427,399,90,1,Changed with Another Product,Rejected,4
2205,117427,399,20,1,Product Condition Not Good,Refunded,101
2206,117427,399,24,5,Product Condition Not Good,Refunded,4335
2207,117428,258,60,1,Color Mismatch,Pending,247
2208,117428,258,23,4,Different Product Received,Rejected,4240
2209,117428,258,15,2,Color Mismatch,Refunded,1462
2210,117428,258,10,3,Different Product Received,Pending,3006
2211,117438,1373,18,4,Color Mismatch,Refunded,5472
2212,117454,1718,14,1,Color Mismatch,Approved,155
2213,117456,275,99,4,Product Condition Not Good,Rejected,5328
2214,117469,671,76,7,Color Mismatch,Approved,980
2215,117470,353,84,6,Changed with Another Product,Rejected,7890
2216,117472,1427,14,3,Product Condition Not Good,Rejected,465
2217,117472,1427,32,5,Product Condition Not Good,Approved,445
2218,117477,1350,93,5,Different Product Received,Approved,6070
2219,117481,701,30,3,Color Mismatch,Pending,3780
2220,117486,573,84,1,Different Product Received,Pending,1315
2221,117488,1541,84,3,Different Product Received,Rejected,3945
2222,117548,1992,43,1,Changed with Another Product,Rejected,1212
2223,117558,69,83,1,Different Product Received,Pending,1206
2224,117558,69,53,1,Different Product Received,Rejected,445
2225,117558,69,95,1,Different Product Received,Pending,6
2226,117561,1992,36,3,Color Mismatch,Rejected,660
2227,117561,1992,92,2,Product Condition Not Good,Pending,952
2228,117561,1992,17,5,Color Mismatch,Approved,2565
2229,117561,1992,8,8,Changed with Another Product,Rejected,1592
2230,117590,663,17,1,Different Product Received,Rejected,513
2231,117621,1231,57,8,Different Product Received,Pending,5696
2232,117621,1231,53,2,Different Product Received,Pending,890
2233,117678,15,17,1,Changed with Another Product,Pending,513
2234,117678,15,24,2,Color Mismatch,Pending,1734
2235,117700,1217,96,6,Changed with Another Product,Pending,120
2236,117709,472,19,6,Different Product Received,Approved,8562
2237,117717,354,11,1,Product Condition Not Good,Approved,573
2238,117717,354,95,4,Color Mismatch,Refunded,24
2239,117721,975,5,6,Color Mismatch,Refunded,7974
2240,117748,786,96,2,Color Mismatch,Refunded,40
2241,117748,786,58,4,Different Product Received,Refunded,988
2242,117748,786,68,3,Color Mismatch,Refunded,2859
2243,117748,786,81,3,Different Product Received,Pending,279
2244,117748,786,24,2,Changed with Another Product,Approved,1734
2245,117802,38,49,1,Changed with Another Product,Rejected,61
2246,117802,38,42,3,Changed with Another Product,Refunded,648
2247,117874,1918,44,6,Product Condition Not Good,Approved,1008
2248,117891,1682,37,2,Changed with Another Product,Rejected,986
2249,117891,1682,53,2,Different Product Received,Rejected,890
2250,117893,1794,76,1,Product Condition Not Good,Refunded,140
2251,117913,377,47,1,Color Mismatch,Approved,71
2252,117913,377,76,6,Different Product Received,Pending,840
2253,117913,377,93,2,Different Product Received,Approved,2428
2254,117938,745,31,4,Product Condition Not Good,Pending,336
2255,117938,745,23,3,Color Mismatch,Approved,3180
2256,117954,494,29,6,Color Mismatch,Rejected,1236
2257,117954,494,40,7,Product Condition Not Good,Pending,1694
2258,117954,494,20,5,Color Mismatch,Rejected,505
2259,117957,1380,88,6,Changed with Another Product,Refunded,2664
2260,117964,1233,85,1,Changed with Another Product,Refunded,455
2261,117964,1233,73,2,Different Product Received,Approved,2126
2262,117964,1233,15,2,Product Condition Not Good,Rejected,1462
2263,117964,1233,1,2,Color Mismatch,Approved,462
2264,117965,1704,6,1,Changed with Another Product,Rejected,631
2265,117965,1704,32,1,Product Condition Not Good,Approved,89
2266,117965,1704,62,7,Changed with Another Product,Refunded,2597
2267,117968,1291,37,4,Changed with Another Product,Pending,1972
2268,117973,925,79,3,Changed with Another Product,Rejected,462
2269,117993,318,1,3,Changed with Another Product,Refunded,693
2270,117994,260,22,2,Product Condition Not Good,Pending,6
2271,117994,260,76,1,Product Condition Not Good,Pending,140
2272,118009,552,31,6,Product Condition Not Good,Refunded,504
2273,118009,552,36,2,Changed with Another Product,Pending,440
2274,118009,552,44,1,Different Product Received,Approved,168
2275,118015,1960,32,2,Different Product Received,Refunded,178
2276,118015,1960,48,5,Different Product Received,Rejected,2105
2277,118019,259,98,1,Different Product Received,Pending,3
2278,118028,1864,56,1,Color Mismatch,Approved,89
2279,118040,1694,90,6,Different Product Received,Approved,24
2280,118040,1694,18,4,Product Condition Not Good,Pending,5472
2281,118051,1811,94,4,Product Condition Not Good,Rejected,352
2282,118051,1811,72,4,Product Condition Not Good,Pending,428
2283,118051,1811,86,1,Different Product Received,Approved,25
2284,118073,53,9,1,Color Mismatch,Approved,202
2285,118074,660,35,6,Different Product Received,Rejected,2436
2286,118094,1417,45,1,Changed with Another Product,Rejected,139
2287,118094,1417,31,5,Different Product Received,Approved,420
2288,118094,1417,27,6,Color Mismatch,Rejected,1254
2289,118096,1312,78,4,Color Mismatch,Pending,4472
2290,118096,1312,83,8,Different Product Received,Refunded,9648
2291,118096,1312,33,2,Color Mismatch,Refunded,294
2292,118096,1312,65,1,Color Mismatch,Refunded,652
2293,118097,1428,25,1,Changed with Another Product,Pending,43
2294,118097,1428,28,1,Product Condition Not Good,Approved,1171
2295,118099,1600,81,1,Product Condition Not Good,Refunded,93
2296,118110,266,19,2,Changed with Another Product,Pending,2854
2297,118110,266,35,2,Different Product Received,Refunded,812
2298,118110,266,63,1,Changed with Another Product,Approved,7
2299,118124,1633,6,1,Different Product Received,Rejected,631
2300,118133,1852,69,4,Color Mismatch,Refunded,2848
2301,118133,1852,92,2,Color Mismatch,Rejected,952
2302,118133,1852,65,1,Product Condition Not Good,Refunded,652
2303,118188,1907,17,4,Product Condition Not Good,Refunded,2052
2304,118209,1914,99,2,Changed with Another Product,Approved,2664
2305,118210,612,13,8,Different Product Received,Approved,168
2306,118210,612,3,4,Different Product Received,Rejected,5556
2307,118210,612,25,2,Changed with Another Product,Approved,86
2308,118251,739,66,4,Different Product Received,Pending,1064
2309,118285,831,81,1,Product Condition Not Good,Rejected,93
2310,118287,116,51,2,Changed with Another Product,Rejected,1444
2311,118300,1073,83,1,Changed with Another Product,Rejected,1206
2312,118300,1073,99,4,Different Product Received,Rejected,5328
2313,118300,1073,71,1,Product Condition Not Good,Pending,7
2314,118301,1859,65,3,Changed with Another Product,Rejected,1956
2315,118301,1859,97,1,Different Product Received,Rejected,35
2316,118301,1859,11,3,Color Mismatch,Pending,1719
2317,118302,1530,69,1,Changed with Another Product,Pending,712
2318,118323,730,74,8,Different Product Received,Refunded,72
2319,118339,924,9,6,Different Product Received,Refunded,1212
2320,118339,924,51,3,Color Mismatch,Approved,2166
2321,118342,664,90,7,Changed with Another Product,Approved,28
2322,118383,103,21,3,Product Condition Not Good,Refunded,696
2323,118389,695,58,3,Product Condition Not Good,Approved,741
2324,118389,695,78,2,Color Mismatch,Refunded,2236
2325,118389,695,27,2,Different Product Received,Pending,418
2326,118389,695,46,3,Different Product Received,Pending,3231
2327,118389,695,2,6,Changed with Another Product,Rejected,4752
2328,118430,1004,43,5,Different Product Received,Refunded,6060
2329,118441,829,82,1,Product Condition Not Good,Refunded,9
2330,118443,1782,87,2,Different Product Received,Refunded,858
2331,118443,1782,63,5,Changed with Another Product,Refunded,35
2332,118478,779,58,2,Product Condition Not Good,Rejected,494
2333,118493,472,56,5,Changed with Another Product,Approved,445
2334,118493,472,100,7,Changed with Another Product,Pending,2506
2335,118498,1568,19,2,Different Product Received,Approved,2854
2336,118503,1081,6,3,Color Mismatch,Refunded,1893
2337,118503,1081,47,1,Changed with Another Product,Refunded,71
2338,118503,1081,32,2,Product Condition Not Good,Refunded,178
2339,118503,1081,77,4,Color Mismatch,Pending,3576
2340,118504,623,36,1,Color Mismatch,Approved,220
2341,118504,623,59,1,Different Product Received,Pending,95
2342,118504,623,94,1,Changed with Another Product,Approved,88
2343,118504,623,98,3,Changed with Another Product,Approved,9
2344,118555,1859,72,3,Color Mismatch,Rejected,321
2345,118555,1859,47,8,Color Mismatch,Pending,568
2346,118582,1037,98,1,Different Product Received,Rejected,3
2347,118582,1037,93,2,Color Mismatch,Rejected,2428
2348,118582,1037,57,2,Changed with Another Product,Refunded,1424
2349,118582,1037,51,3,Changed with Another Product,Approved,2166
2350,118587,1413,90,1,Different Product Received,Rejected,4
2351,118602,1035,2,2,Product Condition Not Good,Refunded,1584
2352,118602,1035,27,2,Different Product Received,Pending,418
2353,118602,1035,71,1,Product Condition Not Good,Refunded,7
2354,118616,317,89,1,Product Condition Not Good,Refunded,124
2355,118629,733,53,9,Product Condition Not Good,Approved,4005
2356,118629,733,47,1,Changed with Another Product,Pending,71
2357,118665,1512,35,1,Product Condition Not Good,Refunded,406
2358,118665,1512,56,3,Different Product Received,Rejected,267
2359,118665,1512,17,1,Product Condition Not Good,Approved,513
2360,118669,1164,88,3,Different Product Received,Pending,1332
2361,118671,1166,53,2,Color Mismatch,Rejected,890
2362,118675,1204,76,1,Color Mismatch,Rejected,140
2363,118695,1457,74,1,Different Product Received,Approved,9
2364,118708,494,30,2,Changed with Another Product,Pending,2520
2365,118708,494,54,2,Product Condition Not Good,Rejected,1226
2366,118708,494,85,2,Color Mismatch,Pending,910
2367,118708,494,74,2,Different Product Received,Rejected,18
2368,118776,1458,2,5,Different Product Received,Pending,3960
2369,118776,1458,47,1,Different Product Received,Rejected,71
2370,118776,1458,53,9,Changed with Another Product,Pending,4005
2371,118787,1042,18,4,Product Condition Not Good,Rejected,5472
2372,118787,1042,1,4,Different Product Received,Rejected,924
2373,118787,1042,84,4,Product Condition Not Good,Rejected,5260
2374,118787,1042,27,2,Changed with Another Product,Approved,418
2375,118788,1127,28,2,Color Mismatch,Approved,2342
2376,118788,1127,85,1,Product Condition Not Good,Rejected,455
2377,118788,1127,100,3,Product Condition Not Good,Refunded,1074
2378,118794,1802,21,6,Product Condition Not Good,Rejected,1392
2379,118794,1802,63,2,Changed with Another Product,Rejected,14
2380,118812,215,86,3,Product Condition Not Good,Pending,75
2381,118812,215,29,1,Changed with Another Product,Approved,206
2382,118812,215,96,1,Different Product Received,Pending,20
2383,118812,215,63,2,Changed with Another Product,Pending,14
2384,118825,173,83,7,Changed with Another Product,Refunded,8442
2385,118825,173,80,2,Changed with Another Product,Rejected,156
2386,118825,173,45,5,Color Mismatch,Refunded,695
2387,118840,1838,24,2,Product Condition Not Good,Approved,1734
2388,118853,1678,13,3,Different Product Received,Refunded,63
2389,118890,1774,20,2,Color Mismatch,Pending,202
2390,118915,1765,50,4,Changed with Another Product,Rejected,2592
2391,118924,588,77,1,Different Product Received,Pending,894
2392,118924,588,4,3,Color Mismatch,Pending,2619
2393,118924,588,31,1,Different Product Received,Rejected,84
2394,118930,666,74,1,Changed with Another Product,Pending,9
2395,118930,666,34,1,Changed with Another Product,Approved,88
2396,118932,557,78,1,Different Product Received,Approved,1118
2397,118932,557,22,7,Changed with Another Product,Approved,21
2398,118932,557,16,6,Different Product Received,Approved,84
2399,118985,1223,36,1,Different Product Received,Rejected,220
2400,118985,1223,54,2,Different Product Received,Pending,1226
2401,118996,1188,93,1,Product Condition Not Good,Refunded,1214
2402,118996,1188,37,6,Product Condition Not Good,Refunded,2958
2403,119020,692,46,1,Product Condition Not Good,Refunded,1077
2404,119020,692,28,1,Changed with Another Product,Approved,1171
2405,119042,792,63,1,Product Condition Not Good,Rejected,7
2406,119043,772,52,2,Changed with Another Product,Pending,458
2407,119043,772,78,2,Changed with Another Product,Pending,2236
2408,119043,772,80,5,Color Mismatch,Approved,390
2409,119043,772,97,2,Changed with Another Product,Pending,70
2410,119133,206,21,5,Color Mismatch,Refunded,1160
2411,119143,725,63,7,Different Product Received,Rejected,49
2412,119143,725,8,2,Product Condition Not Good,Approved,398
2413,119150,1332,51,1,Color Mismatch,Pending,722
2414,119150,1332,92,8,Different Product Received,Rejected,3808
2415,119191,778,82,4,Product Condition Not Good,Refunded,36
2416,119216,1198,74,5,Color Mismatch,Pending,45
2417,119216,1198,95,2,Color Mismatch,Pending,12
2418,119216,1198,30,5,Different Product Received,Pending,6300
2419,119246,1462,24,1,Changed with Another Product,Approved,867
2420,119246,1462,6,2,Product Condition Not Good,Refunded,1262
2421,119246,1462,3,1,Color Mismatch,Pending,1389
2422,119246,1462,70,5,Different Product Received,Rejected,6240
2423,119246,1462,30,1,Color Mismatch,Rejected,1260
2424,119250,1507,24,1,Different Product Received,Refunded,867
2425,119250,1507,26,3,Product Condition Not Good,Refunded,3603
2426,119254,803,22,2,Product Condition Not Good,Pending,6
2427,119256,1792,8,2,Different Product Received,Pending,398
2428,119262,1096,5,5,Changed with Another Product,Refunded,6645
2429,119273,603,32,2,Different Product Received,Pending,178
2430,119298,1970,27,3,Product Condition Not Good,Rejected,627
2431,119298,1970,95,7,Color Mismatch,Pending,42
2432,119298,1970,87,8,Changed with Another Product,Rejected,3432
2433,119313,518,33,9,Different Product Received,Refunded,1323
2434,119313,518,68,1,Product Condition Not Good,Pending,953
2435,119313,518,11,1,Changed with Another Product,Refunded,573
2436,119313,518,72,1,Color Mismatch,Refunded,107
2437,119349,82,43,1,Changed with Another Product,Approved,1212
2438,119349,82,61,4,Different Product Received,Pending,4852
2439,119349,82,1,8,Different Product Received,Refunded,1848
2440,119378,104,29,1,Different Product Received,Pending,206
2441,119389,1138,32,1,Different Product Received,Refunded,89
2442,119395,1192,84,2,Different Product Received,Pending,2630
2443,119416,31,8,1,Product Condition Not Good,Refunded,199
2444,119416,31,11,5,Changed with Another Product,Pending,2865
2445,119416,31,62,7,Different Product Received,Approved,2597
2446,119419,1026,5,5,Product Condition Not Good,Refunded,6645
2447,119443,821,36,1,Changed with Another Product,Pending,220
2448,119443,821,60,5,Color Mismatch,Rejected,1235
2449,119443,821,6,2,Different Product Received,Pending,1262
2450,119482,939,99,2,Color Mismatch,Approved,2664
2451,119485,176,88,6,Changed with Another Product,Refunded,2664
2452,119485,176,78,7,Changed with Another Product,Pending,7826
2453,119485,176,42,6,Different Product Received,Pending,1296
2454,119492,1212,75,5,Color Mismatch,Pending,5395
2455,119492,1212,3,1,Changed with Another Product,Rejected,1389
2456,119511,788,12,5,Changed with Another Product,Rejected,3650
2457,119511,788,15,3,Different Product Received,Approved,2193
2458,119511,788,6,2,Changed with Another Product,Rejected,1262
2459,119511,788,49,1,Different Product Received,Refunded,61
2460,119511,788,87,1,Changed with Another Product,Approved,429
2461,119519,391,30,2,Color Mismatch,Refunded,2520
2462,119519,391,11,1,Changed with Another Product,Rejected,573
2463,119519,391,96,1,Product Condition Not Good,Refunded,20
2464,119519,391,50,8,Color Mismatch,Rejected,5184
2465,119524,437,33,2,Different Product Received,Approved,294
2466,119534,1686,33,1,Different Product Received,Pending,147
2467,119607,1878,89,7,Color Mismatch,Rejected,868
2468,119638,339,65,1,Product Condition Not Good,Rejected,652
2469,119643,1741,66,2,Product Condition Not Good,Approved,532
2470,119650,1807,76,1,Different Product Received,Rejected,140
2471,119650,1807,24,4,Color Mismatch,Approved,3468
2472,119651,1083,87,6,Changed with Another Product,Refunded,2574
2473,119659,670,13,3,Color Mismatch,Refunded,63
2474,119659,670,94,2,Different Product Received,Approved,176
2475,119659,670,81,5,Product Condition Not Good,Rejected,465
2476,119660,1939,27,4,Different Product Received,Rejected,836
2477,119681,369,24,1,Product Condition Not Good,Refunded,867
2478,119682,143,68,1,Different Product Received,Approved,953
2479,119682,143,74,1,Product Condition Not Good,Pending,9
2480,119779,218,42,5,Product Condition Not Good,Approved,1080
2481,119779,218,16,8,Different Product Received,Approved,112
2482,119796,84,17,5,Product Condition Not Good,Pending,2565
2483,119797,1135,40,2,Color Mismatch,Refunded,484
2484,119797,1135,7,3,Different Product Received,Rejected,603
2485,119797,1135,17,4,Color Mismatch,Refunded,2052
2486,119806,987,62,2,Color Mismatch,Refunded,742
2487,119832,839,22,1,Product Condition Not Good,Refunded,3
2488,119857,623,49,1,Changed with Another Product,Approved,61
2489,119904,1551,94,4,Changed with Another Product,Rejected,352
2490,119916,1576,9,3,Product Condition Not Good,Rejected,606
2491,119916,1576,5,2,Different Product Received,Refunded,2658
2492,119916,1576,63,1,Color Mismatch,Refunded,7
2493,119923,1734,40,1,Changed with Another Product,Rejected,242
2494,119923,1734,14,2,Product Condition Not Good,Approved,310
2495,119926,1044,26,7,Changed with Another Product,Approved,8407
2496,119932,514,25,1,Different Product Received,Approved,43
2497,119939,648,95,5,Changed with Another Product,Approved,30
2498,119942,1078,5,4,Product Condition Not Good,Refunded,5316
2499,119942,1078,83,9,Color Mismatch,Rejected,10854
2500,119949,1344,52,9,Color Mismatch,Rejected,2061
2501,119962,978,32,9,Changed with Another Product,Approved,801
2502,119967,392,38,6,Changed with Another Product,Approved,7158
2503,119967,392,86,8,Color Mismatch,Refunded,200
2504,119967,392,74,4,Color Mismatch,Approved,36
